Item ID,Parent ID,Component ID,Level,Quantity
INV-PLTE-FG-0188,,INV-PLTE-FG-0188,0,1
INV-PLTE-FG-0188,,INV-BEAM-SFG-0463,1,1
INV-BEAM-SFG-0463,INV-PLTE-FG-0188,INV-RM-RM-0075,2,2
INV-BEAM-SFG-0463,INV-PLTE-FG-0188,INV-RM-RM-0068,2,3
INV-BEAM-SFG-0463,INV-PLTE-FG-0188,INV-RM-RM-0035,2,2
INV-BEAM-SFG-0463,INV-PLTE-FG-0188,INV-RM-RM-0045,2,1
INV-BEAM-SFG-0463,INV-PLTE-FG-0188,INV-RM-RM-0072,2,4
INV-PLTE-FG-0188,,INV-MODL-SFG-1418,1,4
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0095,2,2
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0063,2,4
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0064,2,4
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0034,2,2
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0049,2,2
INV-MODL-SFG-1418,INV-PLTE-FG-0188,INV-RM-RM-0036,2,2
INV-PLTE-FG-0188,,INV-PLTE-SFG-1172,1,1
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0078,2,3
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0108,2,4
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0042,2,3
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0053,2,2
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0025,2,3
INV-PLTE-SFG-1172,INV-PLTE-FG-0188,INV-RM-RM-0046,2,1
INV-PLTE-FG-0188,,INV-PLTE-SFG-0921,1,2
INV-PLTE-SFG-0921,INV-PLTE-FG-0188,INV-RM-RM-0095,2,4
INV-PLTE-SFG-0921,INV-PLTE-FG-0188,INV-RM-RM-0059,2,4
INV-PLTE-SFG-0921,INV-PLTE-FG-0188,INV-RM-RM-0107,2,2
INV-PLTE-SFG-0921,INV-PLTE-FG-0188,INV-RM-RM-0036,2,2
INV-PLTE-SFG-0921,INV-PLTE-FG-0188,INV-RM-RM-0046,2,3
INV-PLTE-FG-0188,,INV-STRC-SFG-0250,1,4
INV-STRC-SFG-0250,INV-PLTE-FG-0188,INV-RM-RM-0007,2,3
INV-STRC-SFG-0250,INV-PLTE-FG-0188,INV-RM-RM-0118,2,3
INV-STRC-SFG-0250,INV-PLTE-FG-0188,INV-RM-RM-0086,2,2
INV-STRC-SFG-0250,INV-PLTE-FG-0188,INV-RM-RM-0013,2,3
INV-STRC-SFG-0250,INV-PLTE-FG-0188,INV-RM-RM-0030,2,4
INV-PLTE-FG-0188,,INV-RM-RM-0048,1,1
INV-PLTE-FG-0188,,INV-RM-RM-0104,1,4
INV-PLTE-FG-0188,,INV-RM-RM-0070,1,1
INV-PLTE-FG-0189,,INV-PLTE-FG-0189,0,1
INV-PLTE-FG-0189,,INV-MODL-SFG-1513,1,2
INV-MODL-SFG-1513,INV-PLTE-FG-0189,INV-RM-RM-0047,2,3
INV-MODL-SFG-1513,INV-PLTE-FG-0189,INV-RM-RM-0068,2,3
INV-MODL-SFG-1513,INV-PLTE-FG-0189,INV-RM-RM-0049,2,4
INV-MODL-SFG-1513,INV-PLTE-FG-0189,INV-RM-RM-0024,2,4
INV-MODL-SFG-1513,INV-PLTE-FG-0189,INV-RM-RM-0105,2,4
INV-PLTE-FG-0189,,INV-PLTE-SFG-1078,1,2
INV-PLTE-SFG-1078,INV-PLTE-FG-0189,INV-RM-RM-0012,2,3
INV-PLTE-SFG-1078,INV-PLTE-FG-0189,INV-RM-RM-0057,2,4
INV-PLTE-SFG-1078,INV-PLTE-FG-0189,INV-RM-RM-0039,2,1
INV-PLTE-SFG-1078,INV-PLTE-FG-0189,INV-RM-RM-0026,2,3
INV-PLTE-FG-0189,,INV-PLTE-SFG-1133,1,1
INV-PLTE-SFG-1133,INV-PLTE-FG-0189,INV-RM-RM-0046,2,1
INV-PLTE-SFG-1133,INV-PLTE-FG-0189,INV-RM-RM-0010,2,2
INV-PLTE-SFG-1133,INV-PLTE-FG-0189,INV-RM-RM-0080,2,1
INV-PLTE-FG-0189,,INV-PLTE-SFG-1066,1,2
INV-PLTE-SFG-1066,INV-PLTE-FG-0189,INV-RM-RM-0116,2,3
INV-PLTE-SFG-1066,INV-PLTE-FG-0189,INV-RM-RM-0085,2,2
INV-PLTE-SFG-1066,INV-PLTE-FG-0189,INV-RM-RM-0124,2,4
INV-PLTE-FG-0189,,INV-MODL-SFG-1519,1,3
INV-MODL-SFG-1519,INV-PLTE-FG-0189,INV-RM-RM-0030,2,1
INV-MODL-SFG-1519,INV-PLTE-FG-0189,INV-RM-RM-0091,2,1
INV-MODL-SFG-1519,INV-PLTE-FG-0189,INV-RM-RM-0013,2,4
INV-MODL-SFG-1519,INV-PLTE-FG-0189,INV-RM-RM-0068,2,2
INV-MODL-SFG-1519,INV-PLTE-FG-0189,INV-RM-RM-0023,2,4
INV-PLTE-FG-0189,,INV-MODL-SFG-1447,1,2
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0016,2,3
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0085,2,1
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0007,2,4
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0117,2,2
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0071,2,3
INV-MODL-SFG-1447,INV-PLTE-FG-0189,INV-RM-RM-0058,2,3
INV-PLTE-FG-0189,,INV-RM-RM-0008,1,1
INV-PLTE-FG-0189,,INV-RM-RM-0112,1,4
INV-PLTE-FG-0190,,INV-PLTE-FG-0190,0,1
INV-PLTE-FG-0190,,INV-STRC-SFG-0010,1,4
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0093,2,1
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0019,2,2
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0080,2,2
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0040,2,4
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0003,2,1
INV-STRC-SFG-0010,INV-PLTE-FG-0190,INV-RM-RM-0063,2,4
INV-PLTE-FG-0190,,INV-BEAM-SFG-0687,1,1
INV-BEAM-SFG-0687,INV-PLTE-FG-0190,INV-RM-RM-0002,2,1
INV-BEAM-SFG-0687,INV-PLTE-FG-0190,INV-RM-RM-0021,2,2
INV-BEAM-SFG-0687,INV-PLTE-FG-0190,INV-RM-RM-0039,2,2
INV-BEAM-SFG-0687,INV-PLTE-FG-0190,INV-RM-RM-0111,2,1
INV-PLTE-FG-0190,,INV-BEAM-SFG-0588,1,1
INV-BEAM-SFG-0588,INV-PLTE-FG-0190,INV-RM-RM-0004,2,3
INV-BEAM-SFG-0588,INV-PLTE-FG-0190,INV-RM-RM-0112,2,1
INV-BEAM-SFG-0588,INV-PLTE-FG-0190,INV-RM-RM-0084,2,1
INV-PLTE-FG-0190,,INV-PLTE-SFG-0895,1,2
INV-PLTE-SFG-0895,INV-PLTE-FG-0190,INV-RM-RM-0079,2,1
INV-PLTE-SFG-0895,INV-PLTE-FG-0190,INV-RM-RM-0106,2,4
INV-PLTE-SFG-0895,INV-PLTE-FG-0190,INV-RM-RM-0070,2,3
INV-PLTE-SFG-0895,INV-PLTE-FG-0190,INV-RM-RM-0090,2,4
INV-PLTE-SFG-0895,INV-PLTE-FG-0190,INV-RM-RM-0084,2,1
INV-PLTE-FG-0190,,INV-MODL-SFG-1330,1,3
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0055,2,1
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0102,2,1
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0050,2,4
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0105,2,3
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0118,2,2
INV-MODL-SFG-1330,INV-PLTE-FG-0190,INV-RM-RM-0023,2,2
INV-PLTE-FG-0190,,INV-BEAM-SFG-0651,1,1
INV-BEAM-SFG-0651,INV-PLTE-FG-0190,INV-RM-RM-0081,2,1
INV-BEAM-SFG-0651,INV-PLTE-FG-0190,INV-RM-RM-0050,2,2
INV-BEAM-SFG-0651,INV-PLTE-FG-0190,INV-RM-RM-0086,2,1
INV-PLTE-FG-0190,,INV-RM-RM-0104,1,2
INV-PLTE-FG-0190,,INV-RM-RM-0019,1,3
INV-PLTE-FG-0191,,INV-PLTE-FG-0191,0,1
INV-PLTE-FG-0191,,INV-MODL-SFG-1298,1,1
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0118,2,4
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0091,2,2
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0028,2,4
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0116,2,3
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0016,2,2
INV-MODL-SFG-1298,INV-PLTE-FG-0191,INV-RM-RM-0113,2,4
INV-PLTE-FG-0191,,INV-PLTE-SFG-1024,1,4
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0070,2,3
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0043,2,3
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0042,2,3
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0056,2,4
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0021,2,3
INV-PLTE-SFG-1024,INV-PLTE-FG-0191,INV-RM-RM-0077,2,4
INV-PLTE-FG-0191,,INV-BEAM-SFG-0798,1,1
INV-BEAM-SFG-0798,INV-PLTE-FG-0191,INV-RM-RM-0097,2,4
INV-BEAM-SFG-0798,INV-PLTE-FG-0191,INV-RM-RM-0069,2,3
INV-BEAM-SFG-0798,INV-PLTE-FG-0191,INV-RM-RM-0080,2,3
INV-BEAM-SFG-0798,INV-PLTE-FG-0191,INV-RM-RM-0109,2,1
INV-PLTE-FG-0191,,INV-STRC-SFG-0337,1,4
INV-STRC-SFG-0337,INV-PLTE-FG-0191,INV-RM-RM-0113,2,3
INV-STRC-SFG-0337,INV-PLTE-FG-0191,INV-RM-RM-0091,2,3
INV-STRC-SFG-0337,INV-PLTE-FG-0191,INV-RM-RM-0044,2,1
INV-STRC-SFG-0337,INV-PLTE-FG-0191,INV-RM-RM-0120,2,1
INV-PLTE-FG-0191,,INV-RM-RM-0018,1,4
INV-PLTE-FG-0191,,INV-RM-RM-0077,1,1
INV-PLTE-FG-0192,,INV-PLTE-FG-0192,0,1
INV-PLTE-FG-0192,,INV-MODL-SFG-1274,1,2
INV-MODL-SFG-1274,INV-PLTE-FG-0192,INV-RM-RM-0077,2,4
INV-MODL-SFG-1274,INV-PLTE-FG-0192,INV-RM-RM-0060,2,1
INV-MODL-SFG-1274,INV-PLTE-FG-0192,INV-RM-RM-0054,2,4
INV-MODL-SFG-1274,INV-PLTE-FG-0192,INV-RM-RM-0123,2,4
INV-MODL-SFG-1274,INV-PLTE-FG-0192,INV-RM-RM-0059,2,1
INV-PLTE-FG-0192,,INV-PLTE-SFG-1144,1,3
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0070,2,3
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0117,2,2
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0036,2,2
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0111,2,2
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0037,2,3
INV-PLTE-SFG-1144,INV-PLTE-FG-0192,INV-RM-RM-0033,2,3
INV-PLTE-FG-0192,,INV-MODL-SFG-1308,1,3
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0113,2,1
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0049,2,3
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0044,2,1
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0083,2,2
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0087,2,4
INV-MODL-SFG-1308,INV-PLTE-FG-0192,INV-RM-RM-0039,2,4
INV-PLTE-FG-0192,,INV-STRC-SFG-0216,1,4
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0111,2,1
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0021,2,4
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0014,2,1
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0010,2,3
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0039,2,2
INV-STRC-SFG-0216,INV-PLTE-FG-0192,INV-RM-RM-0081,2,2
INV-PLTE-FG-0192,,INV-RM-RM-0090,1,1
INV-PLTE-FG-0192,,INV-RM-RM-0032,1,1
INV-PLTE-FG-0192,,INV-RM-RM-0031,1,2
INV-PLTE-FG-0193,,INV-PLTE-FG-0193,0,1
INV-PLTE-FG-0193,,INV-MODL-SFG-1296,1,4
INV-MODL-SFG-1296,INV-PLTE-FG-0193,INV-RM-RM-0016,2,4
INV-MODL-SFG-1296,INV-PLTE-FG-0193,INV-RM-RM-0091,2,4
INV-MODL-SFG-1296,INV-PLTE-FG-0193,INV-RM-RM-0060,2,4
INV-MODL-SFG-1296,INV-PLTE-FG-0193,INV-RM-RM-0116,2,1
INV-PLTE-FG-0193,,INV-MODL-SFG-1225,1,4
INV-MODL-SFG-1225,INV-PLTE-FG-0193,INV-RM-RM-0044,2,2
INV-MODL-SFG-1225,INV-PLTE-FG-0193,INV-RM-RM-0001,2,2
INV-MODL-SFG-1225,INV-PLTE-FG-0193,INV-RM-RM-0102,2,3
INV-PLTE-FG-0193,,INV-STRC-SFG-0386,1,3
INV-STRC-SFG-0386,INV-PLTE-FG-0193,INV-RM-RM-0085,2,4
INV-STRC-SFG-0386,INV-PLTE-FG-0193,INV-RM-RM-0076,2,2
INV-STRC-SFG-0386,INV-PLTE-FG-0193,INV-RM-RM-0019,2,4
INV-STRC-SFG-0386,INV-PLTE-FG-0193,INV-RM-RM-0067,2,1
INV-PLTE-FG-0193,,INV-MODL-SFG-1291,1,3
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0099,2,2
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0100,2,2
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0061,2,2
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0031,2,2
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0060,2,2
INV-MODL-SFG-1291,INV-PLTE-FG-0193,INV-RM-RM-0035,2,4
INV-PLTE-FG-0193,,INV-MODL-SFG-1277,1,3
INV-MODL-SFG-1277,INV-PLTE-FG-0193,INV-RM-RM-0012,2,4
INV-MODL-SFG-1277,INV-PLTE-FG-0193,INV-RM-RM-0105,2,2
INV-MODL-SFG-1277,INV-PLTE-FG-0193,INV-RM-RM-0085,2,4
INV-MODL-SFG-1277,INV-PLTE-FG-0193,INV-RM-RM-0042,2,2
INV-MODL-SFG-1277,INV-PLTE-FG-0193,INV-RM-RM-0122,2,1
INV-PLTE-FG-0193,,INV-MODL-SFG-1371,1,1
INV-MODL-SFG-1371,INV-PLTE-FG-0193,INV-RM-RM-0006,2,3
INV-MODL-SFG-1371,INV-PLTE-FG-0193,INV-RM-RM-0059,2,1
INV-MODL-SFG-1371,INV-PLTE-FG-0193,INV-RM-RM-0043,2,3
INV-MODL-SFG-1371,INV-PLTE-FG-0193,INV-RM-RM-0086,2,4
INV-PLTE-FG-0193,,INV-RM-RM-0076,1,4
INV-PLTE-FG-0193,,INV-RM-RM-0047,1,2
INV-PLTE-FG-0193,,INV-RM-RM-0090,1,2
INV-PLTE-FG-0194,,INV-PLTE-FG-0194,0,1
INV-PLTE-FG-0194,,INV-PLTE-SFG-0972,1,3
INV-PLTE-SFG-0972,INV-PLTE-FG-0194,INV-RM-RM-0094,2,3
INV-PLTE-SFG-0972,INV-PLTE-FG-0194,INV-RM-RM-0013,2,3
INV-PLTE-SFG-0972,INV-PLTE-FG-0194,INV-RM-RM-0069,2,2
INV-PLTE-FG-0194,,INV-PLTE-SFG-1083,1,2
INV-PLTE-SFG-1083,INV-PLTE-FG-0194,INV-RM-RM-0042,2,2
INV-PLTE-SFG-1083,INV-PLTE-FG-0194,INV-RM-RM-0104,2,4
INV-PLTE-SFG-1083,INV-PLTE-FG-0194,INV-RM-RM-0043,2,2
INV-PLTE-SFG-1083,INV-PLTE-FG-0194,INV-RM-RM-0061,2,4
INV-PLTE-SFG-1083,INV-PLTE-FG-0194,INV-RM-RM-0118,2,3
INV-PLTE-FG-0194,,INV-MODL-SFG-1198,1,1
INV-MODL-SFG-1198,INV-PLTE-FG-0194,INV-RM-RM-0041,2,4
INV-MODL-SFG-1198,INV-PLTE-FG-0194,INV-RM-RM-0079,2,2
INV-MODL-SFG-1198,INV-PLTE-FG-0194,INV-RM-RM-0027,2,3
INV-MODL-SFG-1198,INV-PLTE-FG-0194,INV-RM-RM-0121,2,3
INV-MODL-SFG-1198,INV-PLTE-FG-0194,INV-RM-RM-0008,2,4
INV-PLTE-FG-0194,,INV-BEAM-SFG-0774,1,4
INV-BEAM-SFG-0774,INV-PLTE-FG-0194,INV-RM-RM-0045,2,4
INV-BEAM-SFG-0774,INV-PLTE-FG-0194,INV-RM-RM-0013,2,2
INV-BEAM-SFG-0774,INV-PLTE-FG-0194,INV-RM-RM-0032,2,1
INV-BEAM-SFG-0774,INV-PLTE-FG-0194,INV-RM-RM-0014,2,2
INV-BEAM-SFG-0774,INV-PLTE-FG-0194,INV-RM-RM-0123,2,1
INV-PLTE-FG-0194,,INV-PLTE-SFG-0983,1,3
INV-PLTE-SFG-0983,INV-PLTE-FG-0194,INV-RM-RM-0050,2,4
INV-PLTE-SFG-0983,INV-PLTE-FG-0194,INV-RM-RM-0079,2,4
INV-PLTE-SFG-0983,INV-PLTE-FG-0194,INV-RM-RM-0114,2,4
INV-PLTE-SFG-0983,INV-PLTE-FG-0194,INV-RM-RM-0084,2,4
INV-PLTE-FG-0194,,INV-RM-RM-0110,1,4
INV-PLTE-FG-0194,,INV-RM-RM-0022,1,1
INV-PLTE-FG-0194,,INV-RM-RM-0066,1,1
INV-PLTE-FG-0194,,INV-RM-RM-0092,1,4
INV-PLTE-FG-0195,,INV-PLTE-FG-0195,0,1
INV-PLTE-FG-0195,,INV-PLTE-SFG-1014,1,4
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0066,2,2
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0076,2,3
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0007,2,1
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0061,2,3
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0035,2,1
INV-PLTE-SFG-1014,INV-PLTE-FG-0195,INV-RM-RM-0081,2,2
INV-PLTE-FG-0195,,INV-STRC-SFG-0281,1,3
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0073,2,2
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0075,2,4
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0111,2,3
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0004,2,3
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0014,2,3
INV-STRC-SFG-0281,INV-PLTE-FG-0195,INV-RM-RM-0024,2,4
INV-PLTE-FG-0195,,INV-STRC-SFG-0153,1,1
INV-STRC-SFG-0153,INV-PLTE-FG-0195,INV-RM-RM-0053,2,4
INV-STRC-SFG-0153,INV-PLTE-FG-0195,INV-RM-RM-0099,2,2
INV-STRC-SFG-0153,INV-PLTE-FG-0195,INV-RM-RM-0050,2,1
INV-STRC-SFG-0153,INV-PLTE-FG-0195,INV-RM-RM-0001,2,1
INV-STRC-SFG-0153,INV-PLTE-FG-0195,INV-RM-RM-0051,2,2
INV-PLTE-FG-0195,,INV-RM-RM-0063,1,1
INV-PLTE-FG-0195,,INV-RM-RM-0047,1,3
INV-PLTE-FG-0196,,INV-PLTE-FG-0196,0,1
INV-PLTE-FG-0196,,INV-PLTE-SFG-0883,1,4
INV-PLTE-SFG-0883,INV-PLTE-FG-0196,INV-RM-RM-0048,2,1
INV-PLTE-SFG-0883,INV-PLTE-FG-0196,INV-RM-RM-0080,2,1
INV-PLTE-SFG-0883,INV-PLTE-FG-0196,INV-RM-RM-0124,2,1
INV-PLTE-SFG-0883,INV-PLTE-FG-0196,INV-RM-RM-0070,2,1
INV-PLTE-SFG-0883,INV-PLTE-FG-0196,INV-RM-RM-0026,2,4
INV-PLTE-FG-0196,,INV-PLTE-SFG-1162,1,2
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0110,2,1
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0048,2,4
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0028,2,3
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0025,2,3
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0112,2,1
INV-PLTE-SFG-1162,INV-PLTE-FG-0196,INV-RM-RM-0037,2,2
INV-PLTE-FG-0196,,INV-BEAM-SFG-0612,1,3
INV-BEAM-SFG-0612,INV-PLTE-FG-0196,INV-RM-RM-0087,2,2
INV-BEAM-SFG-0612,INV-PLTE-FG-0196,INV-RM-RM-0012,2,2
INV-BEAM-SFG-0612,INV-PLTE-FG-0196,INV-RM-RM-0030,2,1
INV-BEAM-SFG-0612,INV-PLTE-FG-0196,INV-RM-RM-0046,2,2
INV-BEAM-SFG-0612,INV-PLTE-FG-0196,INV-RM-RM-0050,2,1
INV-PLTE-FG-0196,,INV-BEAM-SFG-0476,1,1
INV-BEAM-SFG-0476,INV-PLTE-FG-0196,INV-RM-RM-0067,2,1
INV-BEAM-SFG-0476,INV-PLTE-FG-0196,INV-RM-RM-0102,2,2
INV-BEAM-SFG-0476,INV-PLTE-FG-0196,INV-RM-RM-0070,2,3
INV-PLTE-FG-0196,,INV-BEAM-SFG-0558,1,3
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0001,2,2
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0098,2,1
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0085,2,2
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0099,2,1
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0035,2,1
INV-BEAM-SFG-0558,INV-PLTE-FG-0196,INV-RM-RM-0056,2,2
INV-PLTE-FG-0196,,INV-STRC-SFG-0045,1,3
INV-STRC-SFG-0045,INV-PLTE-FG-0196,INV-RM-RM-0096,2,1
INV-STRC-SFG-0045,INV-PLTE-FG-0196,INV-RM-RM-0004,2,3
INV-STRC-SFG-0045,INV-PLTE-FG-0196,INV-RM-RM-0104,2,1
INV-STRC-SFG-0045,INV-PLTE-FG-0196,INV-RM-RM-0076,2,3
INV-STRC-SFG-0045,INV-PLTE-FG-0196,INV-RM-RM-0109,2,4
INV-PLTE-FG-0196,,INV-RM-RM-0001,1,4
INV-PLTE-FG-0196,,INV-RM-RM-0086,1,3
INV-PLTE-FG-0196,,INV-RM-RM-0101,1,1
INV-PLTE-FG-0197,,INV-PLTE-FG-0197,0,1
INV-PLTE-FG-0197,,INV-STRC-SFG-0021,1,3
INV-STRC-SFG-0021,INV-PLTE-FG-0197,INV-RM-RM-0054,2,1
INV-STRC-SFG-0021,INV-PLTE-FG-0197,INV-RM-RM-0046,2,4
INV-STRC-SFG-0021,INV-PLTE-FG-0197,INV-RM-RM-0061,2,2
INV-PLTE-FG-0197,,INV-MODL-SFG-1414,1,3
INV-MODL-SFG-1414,INV-PLTE-FG-0197,INV-RM-RM-0018,2,3
INV-MODL-SFG-1414,INV-PLTE-FG-0197,INV-RM-RM-0051,2,1
INV-MODL-SFG-1414,INV-PLTE-FG-0197,INV-RM-RM-0070,2,4
INV-PLTE-FG-0197,,INV-STRC-SFG-0161,1,2
INV-STRC-SFG-0161,INV-PLTE-FG-0197,INV-RM-RM-0075,2,2
INV-STRC-SFG-0161,INV-PLTE-FG-0197,INV-RM-RM-0084,2,2
INV-STRC-SFG-0161,INV-PLTE-FG-0197,INV-RM-RM-0104,2,1
INV-STRC-SFG-0161,INV-PLTE-FG-0197,INV-RM-RM-0076,2,2
INV-PLTE-FG-0197,,INV-RM-RM-0033,1,2
INV-PLTE-FG-0197,,INV-RM-RM-0008,1,2
INV-PLTE-FG-0198,,INV-PLTE-FG-0198,0,1
INV-PLTE-FG-0198,,INV-PLTE-SFG-1043,1,1
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0026,2,1
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0020,2,1
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0096,2,3
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0068,2,2
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0001,2,1
INV-PLTE-SFG-1043,INV-PLTE-FG-0198,INV-RM-RM-0012,2,1
INV-PLTE-FG-0198,,INV-STRC-SFG-0226,1,4
INV-STRC-SFG-0226,INV-PLTE-FG-0198,INV-RM-RM-0004,2,4
INV-STRC-SFG-0226,INV-PLTE-FG-0198,INV-RM-RM-0042,2,2
INV-STRC-SFG-0226,INV-PLTE-FG-0198,INV-RM-RM-0058,2,1
INV-PLTE-FG-0198,,INV-MODL-SFG-1522,1,1
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0107,2,4
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0080,2,3
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0112,2,4
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0032,2,3
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0043,2,4
INV-MODL-SFG-1522,INV-PLTE-FG-0198,INV-RM-RM-0095,2,4
INV-PLTE-FG-0198,,INV-RM-RM-0072,1,3
INV-PLTE-FG-0198,,INV-RM-RM-0062,1,1
INV-PLTE-FG-0198,,INV-RM-RM-0081,1,4
INV-PLTE-FG-0199,,INV-PLTE-FG-0199,0,1
INV-PLTE-FG-0199,,INV-MODL-SFG-1417,1,1
INV-MODL-SFG-1417,INV-PLTE-FG-0199,INV-RM-RM-0041,2,1
INV-MODL-SFG-1417,INV-PLTE-FG-0199,INV-RM-RM-0028,2,2
INV-MODL-SFG-1417,INV-PLTE-FG-0199,INV-RM-RM-0074,2,2
