BOM ID,Component ID,Quantity per Unit,Unit of Measure
INV-MODL-SFG-1490,INV-RM-RM-0022,4,PCS
INV-MODL-SFG-1490,INV-RM-RM-0006,3,PCS
INV-MODL-SFG-1490,INV-RM-RM-0082,1,PCS
INV-BEAM-SFG-0510,INV-RM-RM-0117,4,PCS
INV-BEAM-SFG-0510,INV-RM-RM-0022,1,PCS
INV-BEAM-SFG-0510,INV-RM-RM-0025,1,PCS
INV-BEAM-SFG-0510,INV-RM-RM-0118,4,PCS
INV-BEAM-SFG-0482,INV-RM-RM-0079,2,PCS
INV-BEAM-SFG-0482,INV-RM-RM-0014,4,PCS
INV-BEAM-SFG-0482,INV-RM-RM-0010,2,PCS
INV-BEAM-SFG-0482,INV-RM-RM-0073,4,PCS
INV-MODL-SFG-1486,INV-RM-RM-0048,2,PCS
INV-MODL-SFG-1486,INV-RM-RM-0025,3,PCS
INV-MODL-SFG-1486,INV-RM-RM-0043,2,PCS
INV-MODL-SFG-1410,INV-RM-RM-0017,2,PCS
INV-MODL-SFG-1410,INV-RM-RM-0063,1,PCS
INV-MODL-SFG-1410,INV-RM-RM-0091,2,PCS
INV-MODL-SFG-1410,INV-RM-RM-0094,3,PCS
INV-MODL-SFG-1410,INV-RM-RM-0067,3,PCS
INV-STRC-SFG-0205,INV-RM-RM-0030,3,PCS
INV-STRC-SFG-0205,INV-RM-RM-0083,3,PCS
INV-STRC-SFG-0205,INV-RM-RM-0020,3,PCS
INV-STRC-SFG-0205,INV-RM-RM-0109,3,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0076,3,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0059,4,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0045,2,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0110,2,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0014,2,PCS
INV-BEAM-SFG-0512,INV-RM-RM-0084,2,PCS
INV-PLTE-SFG-1081,INV-RM-RM-0110,2,PCS
INV-PLTE-SFG-1081,INV-RM-RM-0097,1,PCS
INV-PLTE-SFG-1081,INV-RM-RM-0086,3,PCS
INV-PLTE-SFG-1081,INV-RM-RM-0037,4,PCS
INV-PLTE-SFG-1081,INV-RM-RM-0059,1,PCS
INV-STRC-SFG-0143,INV-RM-RM-0057,3,PCS
INV-STRC-SFG-0143,INV-RM-RM-0112,3,PCS
INV-STRC-SFG-0143,INV-RM-RM-0005,2,PCS
INV-MODL-SFG-1424,INV-RM-RM-0100,2,PCS
INV-MODL-SFG-1424,INV-RM-RM-0120,3,PCS
INV-MODL-SFG-1424,INV-RM-RM-0068,3,PCS
INV-MODL-SFG-1424,INV-RM-RM-0065,2,PCS
INV-MODL-SFG-1424,INV-RM-RM-0024,1,PCS
INV-MODL-SFG-1424,INV-RM-RM-0005,2,PCS
INV-STRC-SFG-0144,INV-RM-RM-0016,1,PCS
INV-STRC-SFG-0144,INV-RM-RM-0055,2,PCS
INV-STRC-SFG-0144,INV-RM-RM-0020,4,PCS
INV-STRC-SFG-0144,INV-RM-RM-0030,1,PCS
INV-STRC-SFG-0126,INV-RM-RM-0062,2,PCS
INV-STRC-SFG-0126,INV-RM-RM-0119,3,PCS
INV-STRC-SFG-0126,INV-RM-RM-0040,3,PCS
INV-STRC-SFG-0126,INV-RM-RM-0072,4,PCS
INV-STRC-SFG-0126,INV-RM-RM-0107,3,PCS
INV-STRC-SFG-0126,INV-RM-RM-0052,2,PCS
INV-MODL-SFG-1304,INV-RM-RM-0116,2,PCS
INV-MODL-SFG-1304,INV-RM-RM-0123,3,PCS
INV-MODL-SFG-1304,INV-RM-RM-0020,1,PCS
INV-MODL-SFG-1304,INV-RM-RM-0109,3,PCS
INV-MODL-SFG-1304,INV-RM-RM-0010,1,PCS
INV-BEAM-SFG-0761,INV-RM-RM-0062,2,PCS
INV-BEAM-SFG-0761,INV-RM-RM-0119,3,PCS
INV-BEAM-SFG-0761,INV-RM-RM-0032,3,PCS
INV-BEAM-SFG-0761,INV-RM-RM-0028,1,PCS
INV-BEAM-SFG-0624,INV-RM-RM-0113,1,PCS
INV-BEAM-SFG-0624,INV-RM-RM-0030,4,PCS
INV-BEAM-SFG-0624,INV-RM-RM-0081,2,PCS
INV-BEAM-SFG-0624,INV-RM-RM-0052,2,PCS
INV-PLTE-SFG-0929,INV-RM-RM-0010,4,PCS
INV-PLTE-SFG-0929,INV-RM-RM-0039,2,PCS
INV-PLTE-SFG-0929,INV-RM-RM-0027,2,PCS
INV-PLTE-SFG-0929,INV-RM-RM-0126,2,PCS
INV-STRC-SFG-0281,INV-RM-RM-0073,2,PCS
INV-STRC-SFG-0281,INV-RM-RM-0075,4,PCS
INV-STRC-SFG-0281,INV-RM-RM-0111,3,PCS
INV-STRC-SFG-0281,INV-RM-RM-0004,3,PCS
INV-STRC-SFG-0281,INV-RM-RM-0014,3,PCS
INV-STRC-SFG-0281,INV-RM-RM-0024,4,PCS
INV-PLTE-SFG-0995,INV-RM-RM-0088,3,PCS
INV-PLTE-SFG-0995,INV-RM-RM-0043,2,PCS
INV-PLTE-SFG-0995,INV-RM-RM-0030,3,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0116,2,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0028,1,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0100,2,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0057,2,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0009,2,PCS
INV-BEAM-SFG-0407,INV-RM-RM-0123,3,PCS
INV-STRC-SFG-0189,INV-RM-RM-0066,2,PCS
INV-STRC-SFG-0189,INV-RM-RM-0122,2,PCS
INV-STRC-SFG-0189,INV-RM-RM-0004,1,PCS
INV-STRC-SFG-0189,INV-RM-RM-0023,2,PCS
INV-STRC-SFG-0189,INV-RM-RM-0118,3,PCS
INV-STRC-SFG-0121,INV-RM-RM-0006,4,PCS
INV-STRC-SFG-0121,INV-RM-RM-0021,1,PCS
INV-STRC-SFG-0121,INV-RM-RM-0004,4,PCS
INV-STRC-SFG-0121,INV-RM-RM-0085,3,PCS
INV-BEAM-SFG-0523,INV-RM-RM-0095,1,PCS
INV-BEAM-SFG-0523,INV-RM-RM-0001,3,PCS
INV-BEAM-SFG-0523,INV-RM-RM-0062,3,PCS
INV-BEAM-SFG-0523,INV-RM-RM-0015,2,PCS
INV-PLTE-SFG-1085,INV-RM-RM-0029,3,PCS
INV-PLTE-SFG-1085,INV-RM-RM-0008,4,PCS
INV-PLTE-SFG-1085,INV-RM-RM-0042,2,PCS
INV-PLTE-SFG-1085,INV-RM-RM-0113,4,PCS
INV-BEAM-SFG-0535,INV-RM-RM-0105,4,PCS
INV-BEAM-SFG-0535,INV-RM-RM-0049,1,PCS
INV-BEAM-SFG-0535,INV-RM-RM-0083,4,PCS
INV-PLTE-SFG-1022,INV-RM-RM-0061,4,PCS
INV-PLTE-SFG-1022,INV-RM-RM-0116,4,PCS
INV-PLTE-SFG-1022,INV-RM-RM-0022,4,PCS
INV-MODL-SFG-1397,INV-RM-RM-0089,2,PCS
INV-MODL-SFG-1397,INV-RM-RM-0059,1,PCS
INV-MODL-SFG-1397,INV-RM-RM-0074,2,PCS
INV-MODL-SFG-1397,INV-RM-RM-0063,4,PCS
INV-PLTE-SFG-0860,INV-RM-RM-0093,2,PCS
INV-PLTE-SFG-0860,INV-RM-RM-0045,4,PCS
INV-PLTE-SFG-0860,INV-RM-RM-0019,4,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0014,4,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0079,1,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0095,2,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0036,2,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0004,1,PCS
INV-BEAM-SFG-0493,INV-RM-RM-0090,1,PCS
INV-PLTE-SFG-1078,INV-RM-RM-0012,3,PCS
INV-PLTE-SFG-1078,INV-RM-RM-0057,4,PCS
INV-PLTE-SFG-1078,INV-RM-RM-0039,1,PCS
INV-PLTE-SFG-1078,INV-RM-RM-0026,3,PCS
INV-MODL-SFG-1334,INV-RM-RM-0091,2,PCS
INV-MODL-SFG-1334,INV-RM-RM-0081,3,PCS
INV-MODL-SFG-1334,INV-RM-RM-0061,3,PCS
INV-MODL-SFG-1334,INV-RM-RM-0023,2,PCS
INV-MODL-SFG-1334,INV-RM-RM-0007,1,PCS
INV-MODL-SFG-1334,INV-RM-RM-0025,3,PCS
INV-PLTE-SFG-0921,INV-RM-RM-0095,4,PCS
INV-PLTE-SFG-0921,INV-RM-RM-0059,4,PCS
INV-PLTE-SFG-0921,INV-RM-RM-0107,2,PCS
INV-PLTE-SFG-0921,INV-RM-RM-0036,2,PCS
INV-PLTE-SFG-0921,INV-RM-RM-0046,3,PCS
INV-PLTE-SFG-1084,INV-RM-RM-0097,4,PCS
INV-PLTE-SFG-1084,INV-RM-RM-0088,1,PCS
INV-PLTE-SFG-1084,INV-RM-RM-0081,2,PCS
INV-PLTE-SFG-1084,INV-RM-RM-0091,4,PCS
INV-PLTE-SFG-1084,INV-RM-RM-0112,3,PCS
INV-STRC-SFG-0303,INV-RM-RM-0031,4,PCS
INV-STRC-SFG-0303,INV-RM-RM-0015,2,PCS
INV-STRC-SFG-0303,INV-RM-RM-0019,4,PCS
INV-STRC-SFG-0303,INV-RM-RM-0074,3,PCS
INV-STRC-SFG-0179,INV-RM-RM-0092,2,PCS
INV-STRC-SFG-0179,INV-RM-RM-0053,2,PCS
INV-STRC-SFG-0179,INV-RM-RM-0068,2,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0049,4,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0095,3,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0109,3,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0059,4,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0107,1,PCS
INV-BEAM-SFG-0540,INV-RM-RM-0112,1,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0068,3,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0098,3,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0075,2,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0054,4,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0047,2,PCS
INV-BEAM-SFG-0533,INV-RM-RM-0001,4,PCS
INV-MODL-SFG-1404,INV-RM-RM-0077,1,PCS
INV-MODL-SFG-1404,INV-RM-RM-0126,1,PCS
INV-MODL-SFG-1404,INV-RM-RM-0031,1,PCS
INV-BEAM-SFG-0784,INV-RM-RM-0002,3,PCS
INV-BEAM-SFG-0784,INV-RM-RM-0093,1,PCS
INV-BEAM-SFG-0784,INV-RM-RM-0077,3,PCS
INV-BEAM-SFG-0606,INV-RM-RM-0024,4,PCS
INV-BEAM-SFG-0606,INV-RM-RM-0014,1,PCS
INV-BEAM-SFG-0606,INV-RM-RM-0040,4,PCS
INV-BEAM-SFG-0606,INV-RM-RM-0118,2,PCS
INV-BEAM-SFG-0606,INV-RM-RM-0085,1,PCS
INV-MODL-SFG-1438,INV-RM-RM-0063,3,PCS
INV-MODL-SFG-1438,INV-RM-RM-0072,1,PCS
INV-MODL-SFG-1438,INV-RM-RM-0021,1,PCS
INV-MODL-SFG-1438,INV-RM-RM-0081,4,PCS
INV-PLTE-SFG-1166,INV-RM-RM-0021,1,PCS
INV-PLTE-SFG-1166,INV-RM-RM-0102,3,PCS
INV-PLTE-SFG-1166,INV-RM-RM-0098,2,PCS
INV-MODL-SFG-1256,INV-RM-RM-0025,3,PCS
INV-MODL-SFG-1256,INV-RM-RM-0014,1,PCS
INV-MODL-SFG-1256,INV-RM-RM-0094,4,PCS
INV-MODL-SFG-1256,INV-RM-RM-0005,3,PCS
INV-MODL-SFG-1256,INV-RM-RM-0086,1,PCS
INV-MODL-SFG-1256,INV-RM-RM-0050,1,PCS
INV-BEAM-SFG-0599,INV-RM-RM-0105,4,PCS
INV-BEAM-SFG-0599,INV-RM-RM-0056,2,PCS
INV-BEAM-SFG-0599,INV-RM-RM-0103,2,PCS
INV-BEAM-SFG-0599,INV-RM-RM-0037,3,PCS
INV-STRC-SFG-0177,INV-RM-RM-0012,1,PCS
INV-STRC-SFG-0177,INV-RM-RM-0091,2,PCS
INV-STRC-SFG-0177,INV-RM-RM-0078,1,PCS
INV-STRC-SFG-0177,INV-RM-RM-0021,1,PCS
INV-STRC-SFG-0217,INV-RM-RM-0124,1,PCS
INV-STRC-SFG-0217,INV-RM-RM-0043,1,PCS
INV-STRC-SFG-0217,INV-RM-RM-0037,3,PCS
INV-STRC-SFG-0217,INV-RM-RM-0067,4,PCS
INV-BEAM-SFG-0416,INV-RM-RM-0003,3,PCS
INV-BEAM-SFG-0416,INV-RM-RM-0118,2,PCS
INV-BEAM-SFG-0416,INV-RM-RM-0027,3,PCS
INV-BEAM-SFG-0739,INV-RM-RM-0033,2,PCS
INV-BEAM-SFG-0739,INV-RM-RM-0037,4,PCS
INV-BEAM-SFG-0739,INV-RM-RM-0078,2,PCS
INV-BEAM-SFG-0739,INV-RM-RM-0090,2,PCS
INV-BEAM-SFG-0514,INV-RM-RM-0059,4,PCS
INV-BEAM-SFG-0514,INV-RM-RM-0092,1,PCS
INV-BEAM-SFG-0514,INV-RM-RM-0043,3,PCS
INV-BEAM-SFG-0514,INV-RM-RM-0118,1,PCS
INV-BEAM-SFG-0442,INV-RM-RM-0003,2,PCS
INV-BEAM-SFG-0442,INV-RM-RM-0005,3,PCS
INV-BEAM-SFG-0442,INV-RM-RM-0040,1,PCS
INV-STRC-SFG-0105,INV-RM-RM-0080,3,PCS
INV-STRC-SFG-0105,INV-RM-RM-0012,3,PCS
INV-STRC-SFG-0105,INV-RM-RM-0098,4,PCS
INV-STRC-SFG-0105,INV-RM-RM-0049,4,PCS
INV-STRC-SFG-0105,INV-RM-RM-0112,1,PCS
INV-STRC-SFG-0105,INV-RM-RM-0013,4,PCS
INV-STRC-SFG-0337,INV-RM-RM-0113,3,PCS
INV-STRC-SFG-0337,INV-RM-RM-0091,3,PCS
INV-STRC-SFG-0337,INV-RM-RM-0044,1,PCS
INV-STRC-SFG-0337,INV-RM-RM-0120,1,PCS
INV-PLTE-SFG-0965,INV-RM-RM-0104,2,PCS
INV-PLTE-SFG-0965,INV-RM-RM-0119,3,PCS
INV-PLTE-SFG-0965,INV-RM-RM-0108,4,PCS
INV-PLTE-SFG-0965,INV-RM-RM-0031,2,PCS
INV-MODL-SFG-1408,INV-RM-RM-0075,3,PCS
INV-MODL-SFG-1408,INV-RM-RM-0081,1,PCS
INV-MODL-SFG-1408,INV-RM-RM-0094,2,PCS
INV-MODL-SFG-1408,INV-RM-RM-0095,2,PCS
INV-MODL-SFG-1408,INV-RM-RM-0066,2,PCS
INV-STRC-SFG-0009,INV-RM-RM-0073,1,PCS
INV-STRC-SFG-0009,INV-RM-RM-0110,3,PCS
INV-STRC-SFG-0009,INV-RM-RM-0071,3,PCS
INV-STRC-SFG-0009,INV-RM-RM-0002,2,PCS
INV-BEAM-SFG-0445,INV-RM-RM-0090,1,PCS
INV-BEAM-SFG-0445,INV-RM-RM-0084,1,PCS
INV-BEAM-SFG-0445,INV-RM-RM-0102,2,PCS
INV-BEAM-SFG-0445,INV-RM-RM-0081,1,PCS
INV-BEAM-SFG-0402,INV-RM-RM-0017,1,PCS
INV-BEAM-SFG-0402,INV-RM-RM-0003,1,PCS
INV-BEAM-SFG-0402,INV-RM-RM-0047,2,PCS
INV-BEAM-SFG-0402,INV-RM-RM-0028,2,PCS
INV-STRC-SFG-0187,INV-RM-RM-0034,1,PCS
INV-STRC-SFG-0187,INV-RM-RM-0111,3,PCS
INV-STRC-SFG-0187,INV-RM-RM-0090,2,PCS
INV-STRC-SFG-0187,INV-RM-RM-0056,1,PCS
INV-STRC-SFG-0187,INV-RM-RM-0079,2,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0087,1,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0011,4,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0083,1,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0102,3,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0099,1,PCS
INV-PLTE-SFG-1103,INV-RM-RM-0050,1,PCS
INV-MODL-SFG-1291,INV-RM-RM-0099,2,PCS
INV-MODL-SFG-1291,INV-RM-RM-0100,2,PCS
INV-MODL-SFG-1291,INV-RM-RM-0061,2,PCS
INV-MODL-SFG-1291,INV-RM-RM-0031,2,PCS
INV-MODL-SFG-1291,INV-RM-RM-0060,2,PCS
INV-MODL-SFG-1291,INV-RM-RM-0035,4,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0078,3,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0108,4,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0042,3,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0053,2,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0025,3,PCS
INV-PLTE-SFG-1172,INV-RM-RM-0046,1,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0001,2,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0098,1,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0085,2,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0099,1,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0035,1,PCS
INV-BEAM-SFG-0558,INV-RM-RM-0056,2,PCS
INV-BEAM-SFG-0590,INV-RM-RM-0096,2,PCS
INV-BEAM-SFG-0590,INV-RM-RM-0013,3,PCS
INV-BEAM-SFG-0590,INV-RM-RM-0020,2,PCS
INV-MODL-SFG-1354,INV-RM-RM-0005,3,PCS
INV-MODL-SFG-1354,INV-RM-RM-0017,2,PCS
INV-MODL-SFG-1354,INV-RM-RM-0072,1,PCS
INV-MODL-SFG-1354,INV-RM-RM-0032,2,PCS
INV-STRC-SFG-0185,INV-RM-RM-0046,1,PCS
INV-STRC-SFG-0185,INV-RM-RM-0038,3,PCS
INV-STRC-SFG-0185,INV-RM-RM-0094,4,PCS
INV-STRC-SFG-0185,INV-RM-RM-0123,1,PCS
INV-STRC-SFG-0185,INV-RM-RM-0077,4,PCS
INV-STRC-SFG-0185,INV-RM-RM-0017,4,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0104,2,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0018,1,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0077,4,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0036,3,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0062,1,PCS
INV-BEAM-SFG-0586,INV-RM-RM-0109,3,PCS
INV-STRC-SFG-0257,INV-RM-RM-0113,2,PCS
INV-STRC-SFG-0257,INV-RM-RM-0081,3,PCS
INV-STRC-SFG-0257,INV-RM-RM-0018,4,PCS
INV-MODL-SFG-1385,INV-RM-RM-0007,1,PCS
INV-MODL-SFG-1385,INV-RM-RM-0035,4,PCS
INV-MODL-SFG-1385,INV-RM-RM-0057,3,PCS
INV-STRC-SFG-0214,INV-RM-RM-0066,4,PCS
INV-STRC-SFG-0214,INV-RM-RM-0003,3,PCS
INV-STRC-SFG-0214,INV-RM-RM-0019,3,PCS
INV-STRC-SFG-0214,INV-RM-RM-0042,1,PCS
INV-BEAM-SFG-0507,INV-RM-RM-0042,3,PCS
INV-BEAM-SFG-0507,INV-RM-RM-0098,2,PCS
INV-BEAM-SFG-0507,INV-RM-RM-0049,1,PCS
INV-BEAM-SFG-0587,INV-RM-RM-0031,3,PCS
INV-BEAM-SFG-0587,INV-RM-RM-0081,2,PCS
INV-BEAM-SFG-0587,INV-RM-RM-0086,4,PCS
INV-BEAM-SFG-0587,INV-RM-RM-0011,3,PCS
INV-BEAM-SFG-0587,INV-RM-RM-0088,4,PCS
INV-BEAM-SFG-0497,INV-RM-RM-0020,3,PCS
INV-BEAM-SFG-0497,INV-RM-RM-0108,4,PCS
INV-BEAM-SFG-0497,INV-RM-RM-0121,3,PCS
INV-BEAM-SFG-0497,INV-RM-RM-0012,1,PCS
INV-BEAM-SFG-0497,INV-RM-RM-0107,4,PCS
INV-STRC-SFG-0123,INV-RM-RM-0067,4,PCS
INV-STRC-SFG-0123,INV-RM-RM-0004,4,PCS
INV-STRC-SFG-0123,INV-RM-RM-0084,2,PCS
INV-MODL-SFG-1437,INV-RM-RM-0113,2,PCS
INV-MODL-SFG-1437,INV-RM-RM-0105,2,PCS
INV-MODL-SFG-1437,INV-RM-RM-0039,2,PCS
INV-MODL-SFG-1437,INV-RM-RM-0023,4,PCS
INV-MODL-SFG-1326,INV-RM-RM-0082,4,PCS
INV-MODL-SFG-1326,INV-RM-RM-0053,3,PCS
INV-MODL-SFG-1326,INV-RM-RM-0021,1,PCS
INV-MODL-SFG-1326,INV-RM-RM-0042,2,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0079,1,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0058,4,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0077,2,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0095,1,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0032,4,PCS
INV-BEAM-SFG-0718,INV-RM-RM-0066,4,PCS
INV-STRC-SFG-0010,INV-RM-RM-0093,1,PCS
INV-STRC-SFG-0010,INV-RM-RM-0019,2,PCS
INV-STRC-SFG-0010,INV-RM-RM-0080,2,PCS
INV-STRC-SFG-0010,INV-RM-RM-0040,4,PCS
INV-STRC-SFG-0010,INV-RM-RM-0003,1,PCS
INV-STRC-SFG-0010,INV-RM-RM-0063,4,PCS
INV-MODL-SFG-1289,INV-RM-RM-0057,1,PCS
INV-MODL-SFG-1289,INV-RM-RM-0010,2,PCS
INV-MODL-SFG-1289,INV-RM-RM-0115,2,PCS
INV-MODL-SFG-1289,INV-RM-RM-0095,4,PCS
INV-MODL-SFG-1289,INV-RM-RM-0011,2,PCS
INV-MODL-SFG-1289,INV-RM-RM-0006,3,PCS
INV-STRC-SFG-0181,INV-RM-RM-0089,1,PCS
INV-STRC-SFG-0181,INV-RM-RM-0001,2,PCS
INV-STRC-SFG-0181,INV-RM-RM-0007,2,PCS
INV-BEAM-SFG-0531,INV-RM-RM-0075,1,PCS
INV-BEAM-SFG-0531,INV-RM-RM-0056,3,PCS
INV-BEAM-SFG-0531,INV-RM-RM-0071,1,PCS
INV-PLTE-SFG-0920,INV-RM-RM-0044,3,PCS
INV-PLTE-SFG-0920,INV-RM-RM-0125,3,PCS
INV-PLTE-SFG-0920,INV-RM-RM-0074,2,PCS
INV-PLTE-SFG-0920,INV-RM-RM-0050,3,PCS
INV-PLTE-SFG-0920,INV-RM-RM-0082,2,PCS
INV-STRC-SFG-0351,INV-RM-RM-0113,2,PCS
INV-STRC-SFG-0351,INV-RM-RM-0107,2,PCS
INV-STRC-SFG-0351,INV-RM-RM-0001,3,PCS
INV-STRC-SFG-0351,INV-RM-RM-0087,2,PCS
INV-MODL-SFG-1362,INV-RM-RM-0125,1,PCS
INV-MODL-SFG-1362,INV-RM-RM-0001,4,PCS
INV-MODL-SFG-1362,INV-RM-RM-0096,2,PCS
INV-MODL-SFG-1359,INV-RM-RM-0086,3,PCS
INV-MODL-SFG-1359,INV-RM-RM-0106,1,PCS
INV-MODL-SFG-1359,INV-RM-RM-0011,4,PCS
INV-MODL-SFG-1359,INV-RM-RM-0045,2,PCS
INV-MODL-SFG-1359,INV-RM-RM-0063,1,PCS
INV-STRC-SFG-0227,INV-RM-RM-0116,3,PCS
INV-STRC-SFG-0227,INV-RM-RM-0052,1,PCS
INV-STRC-SFG-0227,INV-RM-RM-0065,3,PCS
INV-STRC-SFG-0227,INV-RM-RM-0107,3,PCS
INV-PLTE-SFG-1149,INV-RM-RM-0016,4,PCS
INV-PLTE-SFG-1149,INV-RM-RM-0074,1,PCS
INV-PLTE-SFG-1149,INV-RM-RM-0082,1,PCS
INV-PLTE-SFG-1149,INV-RM-RM-0109,4,PCS
INV-PLTE-SFG-1149,INV-RM-RM-0007,3,PCS
INV-BEAM-SFG-0505,INV-RM-RM-0001,1,PCS
INV-BEAM-SFG-0505,INV-RM-RM-0027,2,PCS
INV-BEAM-SFG-0505,INV-RM-RM-0002,3,PCS
INV-BEAM-SFG-0505,INV-RM-RM-0022,3,PCS
INV-PLTE-SFG-1034,INV-RM-RM-0003,3,PCS
INV-PLTE-SFG-1034,INV-RM-RM-0053,1,PCS
INV-PLTE-SFG-1034,INV-RM-RM-0101,2,PCS
INV-PLTE-SFG-1034,INV-RM-RM-0121,2,PCS
INV-MODL-SFG-1274,INV-RM-RM-0077,4,PCS
INV-MODL-SFG-1274,INV-RM-RM-0060,1,PCS
INV-MODL-SFG-1274,INV-RM-RM-0054,4,PCS
INV-MODL-SFG-1274,INV-RM-RM-0123,4,PCS
INV-MODL-SFG-1274,INV-RM-RM-0059,1,PCS
INV-STRC-SFG-0211,INV-RM-RM-0009,2,PCS
INV-STRC-SFG-0211,INV-RM-RM-0110,2,PCS
INV-STRC-SFG-0211,INV-RM-RM-0001,2,PCS
INV-STRC-SFG-0211,INV-RM-RM-0015,1,PCS
INV-STRC-SFG-0211,INV-RM-RM-0058,2,PCS
INV-STRC-SFG-0211,INV-RM-RM-0097,3,PCS
INV-BEAM-SFG-0627,INV-RM-RM-0037,3,PCS
INV-BEAM-SFG-0627,INV-RM-RM-0019,1,PCS
INV-BEAM-SFG-0627,INV-RM-RM-0126,1,PCS
INV-MODL-SFG-1382,INV-RM-RM-0010,2,PCS
INV-MODL-SFG-1382,INV-RM-RM-0081,2,PCS
INV-MODL-SFG-1382,INV-RM-RM-0032,3,PCS
INV-PLTE-SFG-1113,INV-RM-RM-0096,4,PCS
INV-PLTE-SFG-1113,INV-RM-RM-0055,1,PCS
INV-PLTE-SFG-1113,INV-RM-RM-0111,3,PCS
INV-PLTE-SFG-1113,INV-RM-RM-0054,2,PCS
INV-PLTE-SFG-1113,INV-RM-RM-0051,2,PCS
INV-MODL-SFG-1384,INV-RM-RM-0118,2,PCS
INV-MODL-SFG-1384,INV-RM-RM-0065,1,PCS
INV-MODL-SFG-1384,INV-RM-RM-0030,1,PCS
INV-MODL-SFG-1384,INV-RM-RM-0018,2,PCS
INV-PLTE-SFG-1108,INV-RM-RM-0109,3,PCS
INV-PLTE-SFG-1108,INV-RM-RM-0123,1,PCS
INV-PLTE-SFG-1108,INV-RM-RM-0034,2,PCS
INV-PLTE-SFG-1108,INV-RM-RM-0069,1,PCS
INV-PLTE-SFG-1108,INV-RM-RM-0110,3,PCS
INV-STRC-SFG-0240,INV-RM-RM-0090,1,PCS
INV-STRC-SFG-0240,INV-RM-RM-0062,4,PCS
INV-STRC-SFG-0240,INV-RM-RM-0073,3,PCS
INV-STRC-SFG-0240,INV-RM-RM-0063,3,PCS
INV-STRC-SFG-0384,INV-RM-RM-0021,1,PCS
INV-STRC-SFG-0384,INV-RM-RM-0120,2,PCS
INV-STRC-SFG-0384,INV-RM-RM-0028,1,PCS
INV-STRC-SFG-0384,INV-RM-RM-0049,3,PCS
INV-BEAM-SFG-0687,INV-RM-RM-0002,1,PCS
INV-BEAM-SFG-0687,INV-RM-RM-0021,2,PCS
INV-BEAM-SFG-0687,INV-RM-RM-0039,2,PCS
INV-BEAM-SFG-0687,INV-RM-RM-0111,1,PCS
INV-BEAM-SFG-0763,INV-RM-RM-0070,1,PCS
INV-BEAM-SFG-0763,INV-RM-RM-0057,1,PCS
INV-BEAM-SFG-0763,INV-RM-RM-0100,2,PCS
INV-BEAM-SFG-0763,INV-RM-RM-0022,4,PCS
INV-MODL-SFG-1393,INV-RM-RM-0086,3,PCS
