Item ID,Item Description,Unit of Measure,Group,Item Type,Model
INV-MODL-SFG-1459,Partially Welded Plate 1459,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1460,Processed Component 1460,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1461,Fabricated Section 1461,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-SFG-1462,Partially Welded Plate 1462,PCS,Modules,SFG,MDL-MODL-13
INV-MODL-FG-0325,Structural Bracket 325,PCS,Modules,FG,MDL-MODL-01
INV-MODL-SFG-1463,Processed Component 1463,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1464,Fabricated Section 1464,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1465,Fabricated Section 1465,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1466,Processed Component 1466,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1467,Fabricated Section 1467,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-SFG-1468,Partially Welded Plate 1468,PCS,Modules,SFG,MDL-MODL-01
INV-MODL-FG-0326,Steel Frame 326,PCS,Modules,FG,MDL-MODL-08
INV-MODL-SFG-1469,Processed Component 1469,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1470,Processed Component 1470,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-SFG-1471,Intermediate Frame 1471,PCS,Modules,SFG,MDL-MODL-08
INV-MODL-FG-0327,Metal Beam 327,PCS,Modules,FG,MDL-MODL-09
INV-MODL-SFG-1472,Intermediate Frame 1472,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1473,Partially Welded Plate 1473,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1474,Processed Component 1474,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1475,Partially Welded Plate 1475,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1476,Processed Component 1476,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-FG-0328,Steel Plate 328,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1477,Processed Component 1477,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1478,Processed Component 1478,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1479,Intermediate Frame 1479,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0329,Metal Beam 329,PCS,Modules,FG,MDL-MODL-06
INV-MODL-SFG-1480,Fabricated Section 1480,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1481,Fabricated Section 1481,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1482,Intermediate Frame 1482,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1483,Intermediate Frame 1483,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-SFG-1484,Partially Welded Plate 1484,PCS,Modules,SFG,MDL-MODL-06
INV-MODL-FG-0330,Construction Module 330,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1485,Intermediate Frame 1485,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1486,Partially Welded Plate 1486,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1487,Fabricated Section 1487,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1488,Partially Welded Plate 1488,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1489,Intermediate Frame 1489,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0331,Metal Beam 331,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1490,Fabricated Section 1490,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1491,Processed Component 1491,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1492,Processed Component 1492,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1493,Fabricated Section 1493,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1494,Processed Component 1494,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0332,Steel Frame 332,PCS,Modules,FG,MDL-MODL-10
INV-MODL-SFG-1495,Fabricated Section 1495,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1496,Intermediate Frame 1496,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-SFG-1497,Intermediate Frame 1497,PCS,Modules,SFG,MDL-MODL-10
INV-MODL-FG-0333,Steel Frame 333,PCS,Modules,FG,MDL-MODL-04
INV-MODL-SFG-1498,Processed Component 1498,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1499,Intermediate Frame 1499,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1500,Intermediate Frame 1500,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-SFG-1501,Fabricated Section 1501,PCS,Modules,SFG,MDL-MODL-04
INV-MODL-FG-0334,Structural Bracket 334,PCS,Modules,FG,MDL-MODL-14
INV-MODL-SFG-1502,Intermediate Frame 1502,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1503,Partially Welded Plate 1503,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-SFG-1504,Intermediate Frame 1504,PCS,Modules,SFG,MDL-MODL-14
INV-MODL-FG-0335,Structural Bracket 335,PCS,Modules,FG,MDL-MODL-09
INV-MODL-SFG-1505,Partially Welded Plate 1505,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1506,Processed Component 1506,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1507,Partially Welded Plate 1507,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1508,Partially Welded Plate 1508,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1509,Intermediate Frame 1509,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-FG-0336,Structural Bracket 336,PCS,Modules,FG,MDL-MODL-09
INV-MODL-SFG-1510,Partially Welded Plate 1510,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1511,Processed Component 1511,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1512,Fabricated Section 1512,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-SFG-1513,Processed Component 1513,PCS,Modules,SFG,MDL-MODL-09
INV-MODL-FG-0337,Construction Module 337,PCS,Modules,FG,MDL-MODL-12
INV-MODL-SFG-1514,Intermediate Frame 1514,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1515,Partially Welded Plate 1515,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-SFG-1516,Intermediate Frame 1516,PCS,Modules,SFG,MDL-MODL-12
INV-MODL-FG-0338,Structural Bracket 338,PCS,Modules,FG,MDL-MODL-03
INV-MODL-SFG-1517,Fabricated Section 1517,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1518,Processed Component 1518,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1519,Partially Welded Plate 1519,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-SFG-1520,Intermediate Frame 1520,PCS,Modules,SFG,MDL-MODL-03
INV-MODL-FG-0339,Steel Frame 339,PCS,Modules,FG,MDL-MODL-07
INV-MODL-SFG-1521,Fabricated Section 1521,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1522,Partially Welded Plate 1522,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1523,Fabricated Section 1523,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1524,Intermediate Frame 1524,PCS,Modules,SFG,MDL-MODL-07
INV-MODL-SFG-1525,Fabricated Section 1525,PCS,Modules,SFG,MDL-MODL-07
INV-RM-RM-0001,Metal Sheets 1,PCS,NULL,RM,NULL
INV-RM-RM-0002,Industrial Paint 2,PCS,NULL,RM,NULL
INV-RM-RM-0003,Raw Steel 3,PCS,NULL,RM,NULL
INV-RM-RM-0004,Metal Sheets 4,PCS,NULL,RM,NULL
INV-RM-RM-0005,Industrial Paint 5,PCS,NULL,RM,NULL
INV-RM-RM-0006,Raw Steel 6,PCS,NULL,RM,NULL
INV-RM-RM-0007,Welding Rods 7,PCS,NULL,RM,NULL
INV-RM-RM-0008,Raw Steel 8,PCS,NULL,RM,NULL
INV-RM-RM-0009,Industrial Paint 9,PCS,NULL,RM,NULL
INV-RM-RM-0010,Raw Steel 10,PCS,NULL,RM,NULL
INV-RM-RM-0011,Bolts and Screws 11,PCS,NULL,RM,NULL
INV-RM-RM-0012,Industrial Paint 12,PCS,NULL,RM,NULL
INV-RM-RM-0013,Metal Sheets 13,PCS,NULL,RM,NULL
INV-RM-RM-0014,Raw Steel 14,PCS,NULL,RM,NULL
INV-RM-RM-0015,Raw Steel 15,PCS,NULL,RM,NULL
INV-RM-RM-0016,Raw Steel 16,PCS,NULL,RM,NULL
INV-RM-RM-0017,Bolts and Screws 17,PCS,NULL,RM,NULL
INV-RM-RM-0018,Raw Steel 18,PCS,NULL,RM,NULL
INV-RM-RM-0019,Bolts and Screws 19,PCS,NULL,RM,NULL
INV-RM-RM-0020,Raw Steel 20,PCS,NULL,RM,NULL
INV-RM-RM-0021,Raw Steel 21,PCS,NULL,RM,NULL
INV-RM-RM-0022,Metal Sheets 22,PCS,NULL,RM,NULL
INV-RM-RM-0023,Metal Sheets 23,PCS,NULL,RM,NULL
INV-RM-RM-0024,Bolts and Screws 24,PCS,NULL,RM,NULL
INV-RM-RM-0025,Raw Steel 25,PCS,NULL,RM,NULL
INV-RM-RM-0026,Bolts and Screws 26,PCS,NULL,RM,NULL
INV-RM-RM-0027,Metal Sheets 27,PCS,NULL,RM,NULL
INV-RM-RM-0028,Raw Steel 28,PCS,NULL,RM,NULL
INV-RM-RM-0029,Industrial Paint 29,PCS,NULL,RM,NULL
INV-RM-RM-0030,Welding Rods 30,PCS,NULL,RM,NULL
INV-RM-RM-0031,Industrial Paint 31,PCS,NULL,RM,NULL
INV-RM-RM-0032,Raw Steel 32,PCS,NULL,RM,NULL
INV-RM-RM-0033,Raw Steel 33,PCS,NULL,RM,NULL
INV-RM-RM-0034,Raw Steel 34,PCS,NULL,RM,NULL
INV-RM-RM-0035,Welding Rods 35,PCS,NULL,RM,NULL
INV-RM-RM-0036,Metal Sheets 36,PCS,NULL,RM,NULL
INV-RM-RM-0037,Raw Steel 37,PCS,NULL,RM,NULL
INV-RM-RM-0038,Bolts and Screws 38,PCS,NULL,RM,NULL
INV-RM-RM-0039,Welding Rods 39,PCS,NULL,RM,NULL
INV-RM-RM-0040,Welding Rods 40,PCS,NULL,RM,NULL
INV-RM-RM-0041,Metal Sheets 41,PCS,NULL,RM,NULL
INV-RM-RM-0042,Metal Sheets 42,PCS,NULL,RM,NULL
INV-RM-RM-0043,Industrial Paint 43,PCS,NULL,RM,NULL
INV-RM-RM-0044,Metal Sheets 44,PCS,NULL,RM,NULL
INV-RM-RM-0045,Bolts and Screws 45,PCS,NULL,RM,NULL
INV-RM-RM-0046,Bolts and Screws 46,PCS,NULL,RM,NULL
INV-RM-RM-0047,Metal Sheets 47,PCS,NULL,RM,NULL
INV-RM-RM-0048,Metal Sheets 48,PCS,NULL,RM,NULL
INV-RM-RM-0049,Industrial Paint 49,PCS,NULL,RM,NULL
INV-RM-RM-0050,Raw Steel 50,PCS,NULL,RM,NULL
INV-RM-RM-0051,Metal Sheets 51,PCS,NULL,RM,NULL
INV-RM-RM-0052,Industrial Paint 52,PCS,NULL,RM,NULL
INV-RM-RM-0053,Raw Steel 53,PCS,NULL,RM,NULL
INV-RM-RM-0054,Industrial Paint 54,PCS,NULL,RM,NULL
INV-RM-RM-0055,Industrial Paint 55,PCS,NULL,RM,NULL
INV-RM-RM-0056,Raw Steel 56,PCS,NULL,RM,NULL
INV-RM-RM-0057,Metal Sheets 57,PCS,NULL,RM,NULL
INV-RM-RM-0058,Industrial Paint 58,PCS,NULL,RM,NULL
INV-RM-RM-0059,Bolts and Screws 59,PCS,NULL,RM,NULL
INV-RM-RM-0060,Bolts and Screws 60,PCS,NULL,RM,NULL
INV-RM-RM-0061,Industrial Paint 61,PCS,NULL,RM,NULL
INV-RM-RM-0062,Industrial Paint 62,PCS,NULL,RM,NULL
INV-RM-RM-0063,Industrial Paint 63,PCS,NULL,RM,NULL
INV-RM-RM-0064,Raw Steel 64,PCS,NULL,RM,NULL
INV-RM-RM-0065,Raw Steel 65,PCS,NULL,RM,NULL
INV-RM-RM-0066,Metal Sheets 66,PCS,NULL,RM,NULL
INV-RM-RM-0067,Bolts and Screws 67,PCS,NULL,RM,NULL
INV-RM-RM-0068,Industrial Paint 68,PCS,NULL,RM,NULL
INV-RM-RM-0069,Metal Sheets 69,PCS,NULL,RM,NULL
INV-RM-RM-0070,Metal Sheets 70,PCS,NULL,RM,NULL
INV-RM-RM-0071,Welding Rods 71,PCS,NULL,RM,NULL
INV-RM-RM-0072,Industrial Paint 72,PCS,NULL,RM,NULL
INV-RM-RM-0073,Bolts and Screws 73,PCS,NULL,RM,NULL
INV-RM-RM-0074,Industrial Paint 74,PCS,NULL,RM,NULL
INV-RM-RM-0075,Metal Sheets 75,PCS,NULL,RM,NULL
INV-RM-RM-0076,Metal Sheets 76,PCS,NULL,RM,NULL
INV-RM-RM-0077,Metal Sheets 77,PCS,NULL,RM,NULL
INV-RM-RM-0078,Metal Sheets 78,PCS,NULL,RM,NULL
INV-RM-RM-0079,Metal Sheets 79,PCS,NULL,RM,NULL
INV-RM-RM-0080,Industrial Paint 80,PCS,NULL,RM,NULL
INV-RM-RM-0081,Industrial Paint 81,PCS,NULL,RM,NULL
INV-RM-RM-0082,Welding Rods 82,PCS,NULL,RM,NULL
INV-RM-RM-0083,Bolts and Screws 83,PCS,NULL,RM,NULL
INV-RM-RM-0084,Raw Steel 84,PCS,NULL,RM,NULL
INV-RM-RM-0085,Metal Sheets 85,PCS,NULL,RM,NULL
INV-RM-RM-0086,Industrial Paint 86,PCS,NULL,RM,NULL
INV-RM-RM-0087,Welding Rods 87,PCS,NULL,RM,NULL
INV-RM-RM-0088,Raw Steel 88,PCS,NULL,RM,NULL
INV-RM-RM-0089,Raw Steel 89,PCS,NULL,RM,NULL
INV-RM-RM-0090,Metal Sheets 90,PCS,NULL,RM,NULL
INV-RM-RM-0091,Metal Sheets 91,PCS,NULL,RM,NULL
INV-RM-RM-0092,Welding Rods 92,PCS,NULL,RM,NULL
INV-RM-RM-0093,Industrial Paint 93,PCS,NULL,RM,NULL
INV-RM-RM-0094,Raw Steel 94,PCS,NULL,RM,NULL
INV-RM-RM-0095,Industrial Paint 95,PCS,NULL,RM,NULL
INV-RM-RM-0096,Industrial Paint 96,PCS,NULL,RM,NULL
INV-RM-RM-0097,Welding Rods 97,PCS,NULL,RM,NULL
INV-RM-RM-0098,Industrial Paint 98,PCS,NULL,RM,NULL
INV-RM-RM-0099,Raw Steel 99,PCS,NULL,RM,NULL
INV-RM-RM-0100,Bolts and Screws 100,PCS,NULL,RM,NULL
INV-RM-RM-0101,Industrial Paint 101,PCS,NULL,RM,NULL
INV-RM-RM-0102,Industrial Paint 102,PCS,NULL,RM,NULL
INV-RM-RM-0103,Welding Rods 103,PCS,NULL,RM,NULL
INV-RM-RM-0104,Bolts and Screws 104,PCS,NULL,RM,NULL
INV-RM-RM-0105,Bolts and Screws 105,PCS,NULL,RM,NULL
INV-RM-RM-0106,Raw Steel 106,PCS,NULL,RM,NULL
INV-RM-RM-0107,Welding Rods 107,PCS,NULL,RM,NULL
INV-RM-RM-0108,Welding Rods 108,PCS,NULL,RM,NULL
INV-RM-RM-0109,Raw Steel 109,PCS,NULL,RM,NULL
INV-RM-RM-0110,Metal Sheets 110,PCS,NULL,RM,NULL
INV-RM-RM-0111,Welding Rods 111,PCS,NULL,RM,NULL
INV-RM-RM-0112,Metal Sheets 112,PCS,NULL,RM,NULL
INV-RM-RM-0113,Bolts and Screws 113,PCS,NULL,RM,NULL
INV-RM-RM-0114,Industrial Paint 114,PCS,NULL,RM,NULL
INV-RM-RM-0115,Raw Steel 115,PCS,NULL,RM,NULL
INV-RM-RM-0116,Industrial Paint 116,PCS,NULL,RM,NULL
INV-RM-RM-0117,Raw Steel 117,PCS,NULL,RM,NULL
INV-RM-RM-0118,Industrial Paint 118,PCS,NULL,RM,NULL
INV-RM-RM-0119,Industrial Paint 119,PCS,NULL,RM,NULL
INV-RM-RM-0120,Bolts and Screws 120,PCS,NULL,RM,NULL
INV-RM-RM-0121,Raw Steel 121,PCS,NULL,RM,NULL
INV-RM-RM-0122,Industrial Paint 122,PCS,NULL,RM,NULL
INV-RM-RM-0123,Raw Steel 123,PCS,NULL,RM,NULL
INV-RM-RM-0124,Industrial Paint 124,PCS,NULL,RM,NULL
INV-RM-RM-0125,Welding Rods 125,PCS,NULL,RM,NULL
INV-RM-RM-0126,Welding Rods 126,PCS,NULL,RM,NULL
