Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-PLTE-SFG-0976,1,Assembly 1,WC-014,22,225,2.0,
INV-PLTE-SFG-0976,2,Welding 1,WC-006,24,253,3.0,1.0
INV-PLTE-SFG-0976,3,Assembly 2,WC-016,19,180,4.0,2.0
INV-PLTE-SFG-0976,4,Welding 2,WC-005,12,152,5.0,3.0
INV-PLTE-SFG-0976,5,Machining 1,WC-012,71,88,,4.0
INV-PLTE-SFG-0977,1,Assembly 1,WC-013,14,128,2.0,
INV-PLTE-SFG-0977,2,Welding 1,WC-004,21,165,,1.0
INV-PLTE-SFG-0978,1,Assembly 1,WC-015,19,342,2.0,
INV-PLTE-SFG-0978,2,Welding 1,WC-003,21,281,,1.0
INV-PLTE-SFG-0979,1,Assembly 1,WC-016,21,319,2.0,
INV-PLTE-SFG-0979,2,Welding 1,WC-005,23,122,3.0,1.0
INV-PLTE-SFG-0979,3,Assembly 2,WC-013,14,122,4.0,2.0
INV-PLTE-SFG-0979,4,Welding 2,WC-004,14,231,,3.0
INV-PLTE-SFG-0980,1,Assembly 1,WC-015,27,222,2.0,
INV-PLTE-SFG-0980,2,Welding 1,WC-006,15,246,3.0,1.0
INV-PLTE-SFG-0980,3,Machining 1,WC-010,61,104,,2.0
INV-PLTE-FG-0219,1,Assembly 1,WC-015,28,272,2.0,
INV-PLTE-FG-0219,2,Welding 1,WC-001,13,315,3.0,1.0
INV-PLTE-FG-0219,3,Assembly 2,WC-013,26,133,4.0,2.0
INV-PLTE-FG-0219,4,Welding 2,WC-003,27,254,5.0,3.0
INV-PLTE-FG-0219,5,Assembly 3,WC-016,12,197,6.0,4.0
INV-PLTE-FG-0219,6,Welding 3,WC-005,28,172,7.0,5.0
INV-PLTE-FG-0219,7,Machining 1,WC-012,70,113,8.0,6.0
INV-PLTE-FG-0219,8,Painting 1,WC-019,15,108,9.0,7.0
INV-PLTE-FG-0219,9,Packaging 1,WC-028,0,25,,8.0
INV-PLTE-SFG-0981,1,Assembly 1,WC-014,23,340,2.0,
INV-PLTE-SFG-0981,2,Welding 1,WC-003,21,255,,1.0
INV-PLTE-SFG-0982,1,Assembly 1,WC-016,23,174,2.0,
INV-PLTE-SFG-0982,2,Welding 1,WC-005,22,237,3.0,1.0
INV-PLTE-SFG-0982,3,Machining 1,WC-010,58,91,,2.0
INV-PLTE-SFG-0983,1,Assembly 1,WC-015,20,195,2.0,
INV-PLTE-SFG-0983,2,Welding 1,WC-001,22,356,3.0,1.0
INV-PLTE-SFG-0983,3,Machining 1,WC-010,75,70,,2.0
INV-PLTE-FG-0220,1,Assembly 1,WC-014,10,240,2.0,
INV-PLTE-FG-0220,2,Welding 1,WC-001,29,341,3.0,1.0
INV-PLTE-FG-0220,3,Assembly 2,WC-013,10,267,4.0,2.0
INV-PLTE-FG-0220,4,Welding 2,WC-006,21,352,5.0,3.0
INV-PLTE-FG-0220,5,Assembly 3,WC-015,13,193,6.0,4.0
INV-PLTE-FG-0220,6,Welding 3,WC-002,24,323,7.0,5.0
INV-PLTE-FG-0220,7,Machining 1,WC-011,38,146,8.0,6.0
INV-PLTE-FG-0220,8,Painting 1,WC-018,16,143,9.0,7.0
INV-PLTE-FG-0220,9,Packaging 1,WC-029,0,25,,8.0
INV-PLTE-SFG-0984,1,Assembly 1,WC-015,28,187,2.0,
INV-PLTE-SFG-0984,2,Welding 1,WC-006,24,191,3.0,1.0
INV-PLTE-SFG-0984,3,Machining 1,WC-008,53,93,,2.0
INV-PLTE-SFG-0985,1,Assembly 1,WC-013,30,312,2.0,
INV-PLTE-SFG-0985,2,Welding 1,WC-005,13,335,3.0,1.0
INV-PLTE-SFG-0985,3,Assembly 2,WC-015,24,212,4.0,2.0
INV-PLTE-SFG-0985,4,Welding 2,WC-003,26,141,,3.0
INV-PLTE-SFG-0986,1,Assembly 1,WC-014,14,255,2.0,
INV-PLTE-SFG-0986,2,Welding 1,WC-002,19,147,,1.0
INV-PLTE-SFG-0987,1,Assembly 1,WC-015,13,206,2.0,
INV-PLTE-SFG-0987,2,Welding 1,WC-005,29,289,3.0,1.0
INV-PLTE-SFG-0987,3,Machining 1,WC-010,74,104,,2.0
INV-PLTE-SFG-0988,1,Assembly 1,WC-015,23,210,2.0,
INV-PLTE-SFG-0988,2,Welding 1,WC-004,21,253,3.0,1.0
INV-PLTE-SFG-0988,3,Assembly 2,WC-014,14,188,4.0,2.0
INV-PLTE-SFG-0988,4,Welding 2,WC-002,23,186,5.0,3.0
INV-PLTE-SFG-0988,5,Machining 1,WC-007,58,100,,4.0
INV-PLTE-FG-0221,1,Assembly 1,WC-014,20,146,2.0,
INV-PLTE-FG-0221,2,Welding 1,WC-006,13,264,3.0,1.0
INV-PLTE-FG-0221,3,Assembly 2,WC-013,25,196,4.0,2.0
INV-PLTE-FG-0221,4,Welding 2,WC-003,15,130,5.0,3.0
INV-PLTE-FG-0221,5,Machining 1,WC-010,50,208,6.0,4.0
INV-PLTE-FG-0221,6,Painting 1,WC-018,29,61,7.0,5.0
INV-PLTE-FG-0221,7,Packaging 1,WC-022,0,25,,6.0
INV-PLTE-SFG-0989,1,Assembly 1,WC-013,11,277,2.0,
INV-PLTE-SFG-0989,2,Welding 1,WC-006,26,189,3.0,1.0
INV-PLTE-SFG-0989,3,Machining 1,WC-011,57,81,,2.0
INV-PLTE-SFG-0990,1,Assembly 1,WC-016,17,233,2.0,
INV-PLTE-SFG-0990,2,Welding 1,WC-004,13,242,,1.0
INV-PLTE-SFG-0991,1,Assembly 1,WC-015,20,256,2.0,
INV-PLTE-SFG-0991,2,Welding 1,WC-005,20,293,,1.0
INV-PLTE-SFG-0992,1,Assembly 1,WC-016,27,142,2.0,
INV-PLTE-SFG-0992,2,Welding 1,WC-004,13,270,3.0,1.0
INV-PLTE-SFG-0992,3,Machining 1,WC-011,71,61,,2.0
INV-PLTE-FG-0222,1,Assembly 1,WC-014,25,300,2.0,
INV-PLTE-FG-0222,2,Welding 1,WC-001,24,253,3.0,1.0
INV-PLTE-FG-0222,3,Assembly 2,WC-015,14,213,4.0,2.0
INV-PLTE-FG-0222,4,Welding 2,WC-003,18,290,5.0,3.0
INV-PLTE-FG-0222,5,Assembly 3,WC-016,23,210,6.0,4.0
INV-PLTE-FG-0222,6,Welding 3,WC-002,28,348,7.0,5.0
INV-PLTE-FG-0222,7,Machining 1,WC-009,20,130,8.0,6.0
INV-PLTE-FG-0222,8,Painting 1,WC-018,30,165,9.0,7.0
INV-PLTE-FG-0222,9,Packaging 1,WC-027,0,25,,8.0
INV-PLTE-SFG-0993,1,Assembly 1,WC-016,10,242,2.0,
INV-PLTE-SFG-0993,2,Welding 1,WC-001,16,239,,1.0
INV-PLTE-SFG-0994,1,Assembly 1,WC-015,20,319,2.0,
INV-PLTE-SFG-0994,2,Welding 1,WC-002,24,237,3.0,1.0
INV-PLTE-SFG-0994,3,Assembly 2,WC-013,19,272,4.0,2.0
INV-PLTE-SFG-0994,4,Welding 2,WC-003,30,354,5.0,3.0
INV-PLTE-SFG-0994,5,Machining 1,WC-010,62,90,,4.0
INV-PLTE-SFG-0995,1,Assembly 1,WC-015,30,174,2.0,
INV-PLTE-SFG-0995,2,Welding 1,WC-001,18,156,3.0,1.0
INV-PLTE-SFG-0995,3,Assembly 2,WC-016,10,352,4.0,2.0
INV-PLTE-SFG-0995,4,Welding 2,WC-004,20,268,,3.0
INV-PLTE-SFG-0996,1,Assembly 1,WC-015,10,335,2.0,
INV-PLTE-SFG-0996,2,Welding 1,WC-002,20,289,3.0,1.0
INV-PLTE-SFG-0996,3,Machining 1,WC-007,26,61,,2.0
INV-PLTE-SFG-0997,1,Assembly 1,WC-014,14,249,2.0,
INV-PLTE-SFG-0997,2,Welding 1,WC-003,14,226,3.0,1.0
INV-PLTE-SFG-0997,3,Machining 1,WC-011,47,102,,2.0
INV-PLTE-FG-0223,1,Assembly 1,WC-014,24,250,2.0,
INV-PLTE-FG-0223,2,Welding 1,WC-004,20,296,3.0,1.0
INV-PLTE-FG-0223,3,Assembly 2,WC-014,22,264,4.0,2.0
INV-PLTE-FG-0223,4,Welding 2,WC-002,27,147,5.0,3.0
INV-PLTE-FG-0223,5,Assembly 3,WC-015,14,172,6.0,4.0
INV-PLTE-FG-0223,6,Welding 3,WC-002,11,175,7.0,5.0
INV-PLTE-FG-0223,7,Painting 1,WC-019,16,107,8.0,6.0
INV-PLTE-FG-0223,8,Packaging 1,WC-023,0,25,,7.0
INV-PLTE-SFG-0998,1,Assembly 1,WC-014,13,242,2.0,
INV-PLTE-SFG-0998,2,Welding 1,WC-003,21,224,3.0,1.0
INV-PLTE-SFG-0998,3,Assembly 2,WC-016,16,123,4.0,2.0
INV-PLTE-SFG-0998,4,Welding 2,WC-002,19,156,5.0,3.0
INV-PLTE-SFG-0998,5,Machining 1,WC-007,22,105,,4.0
INV-PLTE-SFG-0999,1,Assembly 1,WC-014,12,273,2.0,
INV-PLTE-SFG-0999,2,Welding 1,WC-003,14,166,3.0,1.0
INV-PLTE-SFG-0999,3,Machining 1,WC-011,62,74,,2.0
INV-PLTE-SFG-1000,1,Assembly 1,WC-013,19,266,2.0,
INV-PLTE-SFG-1000,2,Welding 1,WC-004,13,179,3.0,1.0
INV-PLTE-SFG-1000,3,Assembly 2,WC-014,11,360,4.0,2.0
INV-PLTE-SFG-1000,4,Welding 2,WC-005,21,341,5.0,3.0
INV-PLTE-SFG-1000,5,Machining 1,WC-008,64,114,,4.0
INV-PLTE-FG-0224,1,Assembly 1,WC-014,26,166,2.0,
INV-PLTE-FG-0224,2,Welding 1,WC-006,21,298,3.0,1.0
INV-PLTE-FG-0224,3,Assembly 2,WC-013,23,123,4.0,2.0
INV-PLTE-FG-0224,4,Welding 2,WC-002,16,139,5.0,3.0
INV-PLTE-FG-0224,5,Machining 1,WC-007,63,126,6.0,4.0
INV-PLTE-FG-0224,6,Painting 1,WC-019,24,54,7.0,5.0
INV-PLTE-FG-0224,7,Packaging 1,WC-020,0,25,,6.0
INV-PLTE-SFG-1001,1,Assembly 1,WC-013,17,158,2.0,
INV-PLTE-SFG-1001,2,Welding 1,WC-001,30,225,,1.0
INV-PLTE-SFG-1002,1,Assembly 1,WC-016,17,352,2.0,
INV-PLTE-SFG-1002,2,Welding 1,WC-002,26,264,3.0,1.0
INV-PLTE-SFG-1002,3,Assembly 2,WC-016,17,304,4.0,2.0
INV-PLTE-SFG-1002,4,Welding 2,WC-006,11,128,5.0,3.0
INV-PLTE-SFG-1002,5,Machining 1,WC-007,40,90,,4.0
INV-PLTE-SFG-1003,1,Assembly 1,WC-013,20,353,2.0,
INV-PLTE-SFG-1003,2,Welding 1,WC-003,18,121,3.0,1.0
INV-PLTE-SFG-1003,3,Assembly 2,WC-014,28,291,4.0,2.0
INV-PLTE-SFG-1003,4,Welding 2,WC-001,12,360,,3.0
INV-PLTE-FG-0225,1,Assembly 1,WC-014,20,180,2.0,
INV-PLTE-FG-0225,2,Welding 1,WC-001,30,277,3.0,1.0
INV-PLTE-FG-0225,3,Assembly 2,WC-014,18,294,4.0,2.0
INV-PLTE-FG-0225,4,Welding 2,WC-002,25,272,5.0,3.0
INV-PLTE-FG-0225,5,Assembly 3,WC-014,25,314,6.0,4.0
INV-PLTE-FG-0225,6,Welding 3,WC-005,15,355,7.0,5.0
INV-PLTE-FG-0225,7,Assembly 4,WC-015,26,185,8.0,6.0
INV-PLTE-FG-0225,8,Welding 4,WC-002,23,200,9.0,7.0
INV-PLTE-FG-0225,9,Painting 1,WC-018,30,211,10.0,8.0
INV-PLTE-FG-0225,10,Packaging 1,WC-026,0,25,,9.0
INV-PLTE-SFG-1004,1,Assembly 1,WC-013,23,136,2.0,
INV-PLTE-SFG-1004,2,Welding 1,WC-005,10,218,,1.0
INV-PLTE-SFG-1005,1,Assembly 1,WC-016,25,234,2.0,
INV-PLTE-SFG-1005,2,Welding 1,WC-003,16,294,3.0,1.0
INV-PLTE-SFG-1005,3,Machining 1,WC-008,74,118,,2.0
INV-PLTE-SFG-1006,1,Assembly 1,WC-014,18,227,2.0,
INV-PLTE-SFG-1006,2,Welding 1,WC-002,13,348,,1.0
INV-PLTE-SFG-1007,1,Assembly 1,WC-015,20,180,2.0,
INV-PLTE-SFG-1007,2,Welding 1,WC-002,13,157,3.0,1.0
INV-PLTE-SFG-1007,3,Assembly 2,WC-015,27,331,4.0,2.0
INV-PLTE-SFG-1007,4,Welding 2,WC-006,21,274,5.0,3.0
INV-PLTE-SFG-1007,5,Machining 1,WC-010,36,113,,4.0
INV-PLTE-FG-0226,1,Assembly 1,WC-016,11,187,2.0,
INV-PLTE-FG-0226,2,Welding 1,WC-001,20,328,3.0,1.0
INV-PLTE-FG-0226,3,Assembly 2,WC-016,28,334,4.0,2.0
INV-PLTE-FG-0226,4,Welding 2,WC-001,23,306,5.0,3.0
INV-PLTE-FG-0226,5,Assembly 3,WC-016,26,243,6.0,4.0
INV-PLTE-FG-0226,6,Welding 3,WC-005,17,229,7.0,5.0
INV-PLTE-FG-0226,7,Painting 1,WC-019,25,160,8.0,6.0
INV-PLTE-FG-0226,8,Packaging 1,WC-028,0,25,,7.0
INV-PLTE-SFG-1008,1,Assembly 1,WC-016,20,214,2.0,
INV-PLTE-SFG-1008,2,Welding 1,WC-004,10,213,,1.0
INV-PLTE-SFG-1009,1,Assembly 1,WC-016,16,154,2.0,
INV-PLTE-SFG-1009,2,Welding 1,WC-002,23,340,3.0,1.0
INV-PLTE-SFG-1009,3,Assembly 2,WC-016,21,162,4.0,2.0
INV-PLTE-SFG-1009,4,Welding 2,WC-005,29,341,5.0,3.0
INV-PLTE-SFG-1009,5,Machining 1,WC-010,36,105,,4.0
INV-PLTE-SFG-1010,1,Assembly 1,WC-015,22,156,2.0,
INV-PLTE-SFG-1010,2,Welding 1,WC-002,14,198,3.0,1.0
INV-PLTE-SFG-1010,3,Assembly 2,WC-013,16,354,4.0,2.0
INV-PLTE-SFG-1010,4,Welding 2,WC-004,22,176,5.0,3.0
INV-PLTE-SFG-1010,5,Machining 1,WC-012,20,74,,4.0
INV-PLTE-SFG-1011,1,Assembly 1,WC-016,10,305,2.0,
INV-PLTE-SFG-1011,2,Welding 1,WC-001,29,359,3.0,1.0
INV-PLTE-SFG-1011,3,Assembly 2,WC-013,17,210,4.0,2.0
INV-PLTE-SFG-1011,4,Welding 2,WC-003,29,273,5.0,3.0
INV-PLTE-SFG-1011,5,Machining 1,WC-010,65,99,,4.0
INV-PLTE-FG-0227,1,Assembly 1,WC-014,22,211,2.0,
INV-PLTE-FG-0227,2,Welding 1,WC-003,24,164,3.0,1.0
INV-PLTE-FG-0227,3,Assembly 2,WC-016,25,143,4.0,2.0
INV-PLTE-FG-0227,4,Welding 2,WC-002,17,235,5.0,3.0
INV-PLTE-FG-0227,5,Assembly 3,WC-014,24,176,6.0,4.0
INV-PLTE-FG-0227,6,Welding 3,WC-006,10,137,7.0,5.0
INV-PLTE-FG-0227,7,Painting 1,WC-018,18,76,8.0,6.0
INV-PLTE-FG-0227,8,Packaging 1,WC-028,0,25,,7.0
INV-PLTE-SFG-1012,1,Assembly 1,WC-015,14,254,2.0,
INV-PLTE-SFG-1012,2,Welding 1,WC-004,27,149,,1.0
INV-PLTE-SFG-1013,1,Assembly 1,WC-016,19,316,2.0,
INV-PLTE-SFG-1013,2,Welding 1,WC-006,26,250,3.0,1.0
INV-PLTE-SFG-1013,3,Machining 1,WC-010,21,119,,2.0
INV-PLTE-SFG-1014,1,Assembly 1,WC-016,19,309,2.0,
INV-PLTE-SFG-1014,2,Welding 1,WC-005,14,177,3.0,1.0
INV-PLTE-SFG-1014,3,Assembly 2,WC-014,29,191,4.0,2.0
INV-PLTE-SFG-1014,4,Welding 2,WC-004,15,150,,3.0
INV-PLTE-SFG-1015,1,Assembly 1,WC-013,10,283,2.0,
INV-PLTE-SFG-1015,2,Welding 1,WC-004,22,249,3.0,1.0
INV-PLTE-SFG-1015,3,Assembly 2,WC-015,14,138,4.0,2.0
INV-PLTE-SFG-1015,4,Welding 2,WC-003,27,290,,3.0
INV-PLTE-SFG-1016,1,Assembly 1,WC-015,23,282,2.0,
INV-PLTE-SFG-1016,2,Welding 1,WC-004,21,174,3.0,1.0
INV-PLTE-SFG-1016,3,Assembly 2,WC-014,18,185,4.0,2.0
INV-PLTE-SFG-1016,4,Welding 2,WC-002,17,142,,3.0
INV-PLTE-FG-0228,1,Assembly 1,WC-015,27,226,2.0,
INV-PLTE-FG-0228,2,Welding 1,WC-001,17,297,3.0,1.0
INV-PLTE-FG-0228,3,Assembly 2,WC-013,14,186,4.0,2.0
INV-PLTE-FG-0228,4,Welding 2,WC-002,18,123,5.0,3.0
INV-PLTE-FG-0228,5,Assembly 3,WC-015,19,284,6.0,4.0
INV-PLTE-FG-0228,6,Welding 3,WC-004,30,172,7.0,5.0
INV-PLTE-FG-0228,7,Machining 1,WC-007,61,156,8.0,6.0
INV-PLTE-FG-0228,8,Painting 1,WC-017,19,124,9.0,7.0
INV-PLTE-FG-0228,9,Packaging 1,WC-022,0,25,,8.0
INV-PLTE-SFG-1017,1,Assembly 1,WC-014,24,301,2.0,
INV-PLTE-SFG-1017,2,Welding 1,WC-002,11,250,3.0,1.0
INV-PLTE-SFG-1017,3,Machining 1,WC-012,65,111,,2.0
INV-PLTE-SFG-1018,1,Assembly 1,WC-016,29,227,2.0,
INV-PLTE-SFG-1018,2,Welding 1,WC-002,16,295,3.0,1.0
INV-PLTE-SFG-1018,3,Assembly 2,WC-013,24,268,4.0,2.0
INV-PLTE-SFG-1018,4,Welding 2,WC-006,14,238,,3.0
INV-PLTE-SFG-1019,1,Assembly 1,WC-016,23,262,2.0,
INV-PLTE-SFG-1019,2,Welding 1,WC-005,26,126,,1.0
INV-PLTE-SFG-1020,1,Assembly 1,WC-013,19,327,2.0,
INV-PLTE-SFG-1020,2,Welding 1,WC-004,10,156,3.0,1.0
INV-PLTE-SFG-1020,3,Assembly 2,WC-015,22,331,4.0,2.0
INV-PLTE-SFG-1020,4,Welding 2,WC-004,16,285,5.0,3.0
INV-PLTE-SFG-1020,5,Machining 1,WC-007,51,73,,4.0
INV-PLTE-FG-0229,1,Assembly 1,WC-016,21,239,2.0,
INV-PLTE-FG-0229,2,Welding 1,WC-001,22,309,3.0,1.0
INV-PLTE-FG-0229,3,Assembly 2,WC-013,16,141,4.0,2.0
INV-PLTE-FG-0229,4,Welding 2,WC-001,27,184,5.0,3.0
INV-PLTE-FG-0229,5,Assembly 3,WC-015,16,335,6.0,4.0
INV-PLTE-FG-0229,6,Welding 3,WC-006,14,241,7.0,5.0
INV-PLTE-FG-0229,7,Assembly 4,WC-015,28,305,8.0,6.0
INV-PLTE-FG-0229,8,Welding 4,WC-004,10,175,9.0,7.0
INV-PLTE-FG-0229,9,Painting 1,WC-018,22,186,10.0,8.0
INV-PLTE-FG-0229,10,Packaging 1,WC-027,0,25,,9.0
INV-PLTE-SFG-1021,1,Assembly 1,WC-015,11,157,2.0,
INV-PLTE-SFG-1021,2,Welding 1,WC-003,11,259,3.0,1.0
INV-PLTE-SFG-1021,3,Machining 1,WC-007,58,116,,2.0
INV-PLTE-SFG-1022,1,Assembly 1,WC-013,12,304,2.0,
INV-PLTE-SFG-1022,2,Welding 1,WC-003,25,275,3.0,1.0
INV-PLTE-SFG-1022,3,Machining 1,WC-012,39,80,,2.0
INV-PLTE-SFG-1023,1,Assembly 1,WC-015,10,317,2.0,
INV-PLTE-SFG-1023,2,Welding 1,WC-002,19,148,,1.0
INV-PLTE-SFG-1024,1,Assembly 1,WC-013,13,347,2.0,
INV-PLTE-SFG-1024,2,Welding 1,WC-002,22,331,,1.0
INV-PLTE-FG-0230,1,Assembly 1,WC-013,25,283,2.0,
INV-PLTE-FG-0230,2,Welding 1,WC-004,12,278,3.0,1.0
INV-PLTE-FG-0230,3,Assembly 2,WC-016,12,250,4.0,2.0
INV-PLTE-FG-0230,4,Welding 2,WC-003,24,170,5.0,3.0
INV-PLTE-FG-0230,5,Machining 1,WC-007,68,107,6.0,4.0
INV-PLTE-FG-0230,6,Painting 1,WC-019,24,109,7.0,5.0
INV-PLTE-FG-0230,7,Packaging 1,WC-023,0,25,,6.0
INV-PLTE-SFG-1025,1,Assembly 1,WC-013,19,253,2.0,
INV-PLTE-SFG-1025,2,Welding 1,WC-006,15,278,3.0,1.0
INV-PLTE-SFG-1025,3,Assembly 2,WC-015,17,127,4.0,2.0
INV-PLTE-SFG-1025,4,Welding 2,WC-006,21,189,5.0,3.0
INV-PLTE-SFG-1025,5,Machining 1,WC-007,62,92,,4.0
INV-PLTE-SFG-1026,1,Assembly 1,WC-014,28,172,2.0,
INV-PLTE-SFG-1026,2,Welding 1,WC-004,17,345,3.0,1.0
INV-PLTE-SFG-1026,3,Assembly 2,WC-015,12,332,4.0,2.0
INV-PLTE-SFG-1026,4,Welding 2,WC-002,17,134,,3.0
INV-PLTE-SFG-1027,1,Assembly 1,WC-016,14,191,2.0,
INV-PLTE-SFG-1027,2,Welding 1,WC-006,22,251,,1.0
INV-PLTE-SFG-1028,1,Assembly 1,WC-015,15,341,2.0,
INV-PLTE-SFG-1028,2,Welding 1,WC-002,13,122,3.0,1.0
INV-PLTE-SFG-1028,3,Assembly 2,WC-016,27,268,4.0,2.0
INV-PLTE-SFG-1028,4,Welding 2,WC-006,23,276,5.0,3.0
INV-PLTE-SFG-1028,5,Machining 1,WC-009,45,97,,4.0
INV-PLTE-SFG-1029,1,Assembly 1,WC-016,20,283,2.0,
INV-PLTE-SFG-1029,2,Welding 1,WC-003,16,199,,1.0
INV-PLTE-FG-0231,1,Assembly 1,WC-014,14,149,2.0,
INV-PLTE-FG-0231,2,Welding 1,WC-006,13,191,3.0,1.0
INV-PLTE-FG-0231,3,Assembly 2,WC-014,17,329,4.0,2.0
INV-PLTE-FG-0231,4,Welding 2,WC-002,23,355,5.0,3.0
INV-PLTE-FG-0231,5,Assembly 3,WC-013,13,156,6.0,4.0
INV-PLTE-FG-0231,6,Welding 3,WC-002,14,344,7.0,5.0
INV-PLTE-FG-0231,7,Machining 1,WC-011,27,164,8.0,6.0
INV-PLTE-FG-0231,8,Painting 1,WC-017,26,164,9.0,7.0
INV-PLTE-FG-0231,9,Packaging 1,WC-028,0,25,,8.0
INV-PLTE-SFG-1030,1,Assembly 1,WC-015,25,205,2.0,
INV-PLTE-SFG-1030,2,Welding 1,WC-005,28,318,3.0,1.0
INV-PLTE-SFG-1030,3,Assembly 2,WC-015,26,248,4.0,2.0
INV-PLTE-SFG-1030,4,Welding 2,WC-004,20,305,,3.0
INV-PLTE-SFG-1031,1,Assembly 1,WC-015,10,235,2.0,
INV-PLTE-SFG-1031,2,Welding 1,WC-005,20,202,,1.0
INV-PLTE-SFG-1032,1,Assembly 1,WC-013,18,182,2.0,
INV-PLTE-SFG-1032,2,Welding 1,WC-006,14,208,3.0,1.0
INV-PLTE-SFG-1032,3,Assembly 2,WC-014,28,259,4.0,2.0
INV-PLTE-SFG-1032,4,Welding 2,WC-001,28,176,5.0,3.0
INV-PLTE-SFG-1032,5,Machining 1,WC-007,65,116,,4.0
INV-PLTE-FG-0232,1,Assembly 1,WC-014,15,245,2.0,
INV-PLTE-FG-0232,2,Welding 1,WC-006,13,148,3.0,1.0
INV-PLTE-FG-0232,3,Assembly 2,WC-014,19,169,4.0,2.0
INV-PLTE-FG-0232,4,Welding 2,WC-001,17,187,5.0,3.0
INV-PLTE-FG-0232,5,Assembly 3,WC-015,12,138,6.0,4.0
INV-PLTE-FG-0232,6,Welding 3,WC-001,20,161,7.0,5.0
INV-PLTE-FG-0232,7,Assembly 4,WC-015,11,230,8.0,6.0
INV-PLTE-FG-0232,8,Welding 4,WC-001,26,236,9.0,7.0
INV-PLTE-FG-0232,9,Machining 1,WC-010,61,185,10.0,8.0
INV-PLTE-FG-0232,10,Painting 1,WC-018,27,172,11.0,9.0
INV-PLTE-FG-0232,11,Packaging 1,WC-023,0,25,,10.0
INV-PLTE-SFG-1033,1,Assembly 1,WC-013,27,141,2.0,
INV-PLTE-SFG-1033,2,Welding 1,WC-004,16,358,3.0,1.0
INV-PLTE-SFG-1033,3,Assembly 2,WC-014,30,272,4.0,2.0
INV-PLTE-SFG-1033,4,Welding 2,WC-004,16,130,,3.0
INV-PLTE-SFG-1034,1,Assembly 1,WC-014,26,123,2.0,
INV-PLTE-SFG-1034,2,Welding 1,WC-006,28,333,3.0,1.0
INV-PLTE-SFG-1034,3,Machining 1,WC-009,37,74,,2.0
INV-PLTE-SFG-1035,1,Assembly 1,WC-016,21,245,2.0,
INV-PLTE-SFG-1035,2,Welding 1,WC-004,23,145,3.0,1.0
INV-PLTE-SFG-1035,3,Machining 1,WC-010,54,88,,2.0
INV-PLTE-FG-0233,1,Assembly 1,WC-013,23,310,2.0,
INV-PLTE-FG-0233,2,Welding 1,WC-003,25,328,3.0,1.0
INV-PLTE-FG-0233,3,Assembly 2,WC-015,27,186,4.0,2.0
INV-PLTE-FG-0233,4,Welding 2,WC-001,25,245,5.0,3.0
INV-PLTE-FG-0233,5,Assembly 3,WC-013,20,275,6.0,4.0
INV-PLTE-FG-0233,6,Welding 3,WC-001,30,284,7.0,5.0
INV-PLTE-FG-0233,7,Machining 1,WC-008,34,174,8.0,6.0
INV-PLTE-FG-0233,8,Painting 1,WC-018,17,153,9.0,7.0
INV-PLTE-FG-0233,9,Packaging 1,WC-026,0,25,,8.0
INV-PLTE-SFG-1036,1,Assembly 1,WC-013,17,315,2.0,
INV-PLTE-SFG-1036,2,Welding 1,WC-003,10,347,3.0,1.0
INV-PLTE-SFG-1036,3,Machining 1,WC-011,23,76,,2.0
INV-PLTE-SFG-1037,1,Assembly 1,WC-016,22,172,2.0,
INV-PLTE-SFG-1037,2,Welding 1,WC-001,25,209,3.0,1.0
INV-PLTE-SFG-1037,3,Machining 1,WC-012,33,116,,2.0
INV-PLTE-SFG-1038,1,Assembly 1,WC-014,12,240,2.0,
INV-PLTE-SFG-1038,2,Welding 1,WC-003,10,138,3.0,1.0
INV-PLTE-SFG-1038,3,Assembly 2,WC-016,22,332,4.0,2.0
INV-PLTE-SFG-1038,4,Welding 2,WC-004,29,336,5.0,3.0
INV-PLTE-SFG-1038,5,Machining 1,WC-010,57,66,,4.0
INV-PLTE-SFG-1039,1,Assembly 1,WC-016,12,296,2.0,
INV-PLTE-SFG-1039,2,Welding 1,WC-005,25,210,3.0,1.0
INV-PLTE-SFG-1039,3,Machining 1,WC-009,69,109,,2.0
INV-PLTE-FG-0234,1,Assembly 1,WC-014,24,352,2.0,
INV-PLTE-FG-0234,2,Welding 1,WC-003,28,203,3.0,1.0
INV-PLTE-FG-0234,3,Assembly 2,WC-013,30,251,4.0,2.0
INV-PLTE-FG-0234,4,Welding 2,WC-001,19,358,5.0,3.0
INV-PLTE-FG-0234,5,Assembly 3,WC-013,23,221,6.0,4.0
INV-PLTE-FG-0234,6,Welding 3,WC-002,16,248,7.0,5.0
INV-PLTE-FG-0234,7,Assembly 4,WC-016,11,209,8.0,6.0
INV-PLTE-FG-0234,8,Welding 4,WC-001,10,342,9.0,7.0
INV-PLTE-FG-0234,9,Painting 1,WC-019,21,217,10.0,8.0
INV-PLTE-FG-0234,10,Packaging 1,WC-028,0,25,,9.0
INV-PLTE-SFG-1040,1,Assembly 1,WC-016,29,288,2.0,
INV-PLTE-SFG-1040,2,Welding 1,WC-002,23,134,3.0,1.0
INV-PLTE-SFG-1040,3,Assembly 2,WC-015,29,288,4.0,2.0
INV-PLTE-SFG-1040,4,Welding 2,WC-002,23,272,,3.0
INV-PLTE-SFG-1041,1,Assembly 1,WC-015,18,169,2.0,
